"gene","meanLFC"
"SETD2",-1.68564666666667
"SETD4",-0.0327366666666667
"SF1",-3.3755
"SF3A1",-3.2644
"SF3B1",-4.044
"SFI1",-0.285133333333333
"SFPQ",-3.0562
"SFSWAP",-3.18666666666667
"SFT2D1",1.033
"SGCE",-0.639033333333333
"SGSM3",-1.4523
"SH3KBP1",1.8875
"SH3PXD2A",-1.29497666666667
"SHTN1",0.965633333333333
"SIK3",0.2451
"SIN3A",-3.33266666666667
"SINHCAF",-1.36036666666667
"SIRPA",-0.355333333333333
"SIRT7",-1.37533333333333
"SIX1",-0.5636
"SIX4",-0.5184
"SLBP",-3.40766666666667
"SLC12A2",-0.283133333333333
"SLC16A3",0.137114
"SLC23A2",1.50083333333333
"SLC25A12",-1.4067
"SLC25A13",1.42303333333333
"SLC25A36",-0.399233333333333
"SLC25A46",-0.0614233333333333
"SLC27A4",-0.7893
"SLC30A3",0.1913
"SLC30A9",-0.2766
"SLC38A6",-0.0901333333333333
"SLC39A10",-1.97926666666667
"SLC3A2",-0.5551
"SLC7A11",-0.328893333333333
"SLMAP",-3.74566666666667
"SLTM",1.18083333333333
"SMAD3",-1.27101666666667
"SMAD4",-2.80933333333333
"SMAD5",-0.154566666666667
"SMAD7",-1.05623333333333
"SMARCA1",1.24333333333333
"SMARCA2",-0.551466666666667
"SMARCC2",0.444
"SMARCD1",3.25183333333333
"SMARCE1",-1.49615333333333
"SMC5",-2.922
"SMG6",-2.4455
"SMIM20",0.0763
"SMTN",-0.146743333333333
"SMUG1",-0.4106
"SMURF2",-0.7938
"SNAPC1",-3.55263333333333
"SNAPC5",-3.59733333333333
"SNRNP40",-1.7314
"SNRNP70",-1.16515
"SNRPE",-4.677
"SNX11",-0.8291
"SNX2",0.1216
"SNX24",-0.849626666666667
"SNX3",0.168833333333333
"SNX6",-0.6024
"SOAT1",0.0838666666666666
"SOCS7",-0.00235
"SOD2",-1.16946666666667
"SON",-6.05666666666667
"SORD",-0.277666666666667
"SP3",0.748533333333333
"SP4",-0.381333333333333
"SPAG9",1.3686
"SPATA20",0.0688933333333333
"SPATA48",0.7657
"SPATS2",0.225056666666667
"SPATS2L",0.4005
"SPECC1",0.278866666666667
"SPEN",-1.46283333333333
"SPIDR",-1.3735
"SPIRE1",-0.0690266666666666
"SPNS1",0.411533333333333
"SPOCK1",0.29235
"SPOP",1.44003333333333
"SPTBN1",1.7569
"SRBD1",-3.61133333333333
"SRCAP",0.108366666666667
"SRGAP2",0.429455
"SRP19",-5.6953
"SRPK2",-0.821633333333333
"SRRM1",-2.437
"SRRM2",-2.11266666666667
"SRRT",-2.395
"SRSF10",-2.917
"SRSF11",-3.43233333333333
"SRSF3",-5.119
"SRSF4",-2.22766666666667
"SRSF5",-1.73456666666667
"SRSF6",-3.79266666666667
"SRSF7",-3.97033333333333
"SS18",-1.391
"SSBP3",-0.18915
"SSH2",0.2914
"ST6GALNAC4",-2.14826666666667
"STAG1",-1.712
"STAG2",-0.120675333333333
"STC1",-0.649466666666667
"STK26",1.99073333333333
"STMN1",-2.77733333333333
"STON1-GTF2A1L",4.0165
"STRBP",-1.0068
"STX18",-1.03353333333333
"SUCLG2",-3.6505
"SUPT20H",-1.3057
"SUPT5H",-3.37126666666667
"SUPT6H",-4.929
"SVBP",0.63233
"SWAP70",-1.77743333333333
"SYNCRIP",-0.457866666666667
"SYNJ2BP-COX16",1.458
"SYNRG",0.42574
"SYT1",-1.5945
"TACC1",-1.2169
"TAF1",-2.0781
"TAF15",-3.508795
"TAF5",-3.9675
"TAFA1",0.410983333333333
"TANC1",0.581476666666667
"TANC2",1.2422
"TANGO6",-3.74633333333333
"TANK",-1.38976666666667
"TAOK1",7.425
"TAOK2",1.22466666666667
"TARS3",0.6975
"TAX1BP1",0.0440333333333333
"TBC1D16",-0.0440333333333334
"TBC1D2",0.673056666666667
"TBCA",-4.19166666666667
"TBL1XR1",-3.7275
"TCERG1",-1.79803333333333
"TCF12",-0.647166666666667
"TCF7",-0.630066666666667
"TCF7L2",0.1867
"TEX10",-5.55766666666667
"TEX264",-1.83265
"TFAP2A",-3.53133333333333
"TGFB2",-2.5207
"TGIF1",-0.700066666666667
"TGIF2",-0.240263333333333
"TGIF2-RAB5IF",-0.6034
"THOC2",-4.36433333333333
"THRA",0.420843333333333
"THRAP3",1.70968266666667
"TIA1",2.6645
"TIAL1",-5.34033333333333
"TIPARP",-4.8965
"TJP1",-1.4917
"TLE3",-0.26085
"TLK2",-0.7435
"TLN1",-3.77466666666667
"TM9SF3",0.344333333333333
"TMEFF2",-1.40646666666667
"TMEM134",0.79295
"TMEM161B",-0.756733333333333
"TMEM164",-0.785566666666667
"TMEM183A",-1.0204
"TMEM38B",-0.882566666666667
"TMEM39A",-0.190833333333333
"TMEM47",-0.9299
"TNC",-0.569366666666667
"TNKS2",-1.88866666666667
"TNMD",-1.05266666666667
"TNPO1",-5.27333333333333
"TNPO3",-4.721
"TNRC18",-1.9405
"TNRC6A",-0.2663
"TNS1",-0.755466666666667
"TOMM7",-1.914
"TP53",7.788
"TPT1",-3.067
"TPX2",-3.30166666666667
"TRAF3IP1",0.4361
"TRAIP",-7.54966666666667
"TRAPPC6B",-0.205466666666667
"TRERF1",-0.3131
"TRIM26",0.7099
"TRIM3",-0.202593333333333
"TRIM5",-0.286966666666667
"TRIM8",-0.0544
"TRIM9",-0.924866666666667
"TRIQK",-1.191
"TRIT1",0.9111
"TRMT2B",0.701733333333333
"TRMT5",-4.06273333333333
"TRMU",-0.6452
"TRNAU1AP",-2.87333333333333
"TRPM7",0.9703
"TRRAP",-1.96685
"TSC22D1",0.701343333333333
"TSC22D3",-0.5775
"TSG101",-1.8953
"TTC28",-0.4498
"TTI1",-4.3335
"TUBD1",-1.7488
"TUFM",-0.283966666666667
"TUT7",0.036235
"TWIST1",-0.91
"TXLNG",-0.0745000000000001
"U2AF2",-3.68
"U2SURP",-6.48566666666667
"UACA",-0.125666666666667
"UBAP2",0.63855
"UBAP2L",-2.2092
"UBE2D2",-3.55933333333333
"UBE2E3",-0.3269
"UBE2H",-3.21766666666667
"UBE3C",-0.946066666666667
"UBIAD1",-1.92995333333333
"UBP1",-0.4184
"UBR4",-2.30423333333333
"UBR5",-2.87256666666667
"UBXN2B",0.283866666666667
"UCKL1",0.31387
"UIMC1",-2.0319
"UNC13B",0.288233333333333
"UQCC1",-0.3139
"URGCP",-1.56593333333333
"URI1",-1.218
"URM1",-5.30566666666667
"USP1",-3.09666666666667
"USP21",0.2952
"USP24",-2.73266666666667
"USP26",-0.850066666666667
"USP32",0.3383
"USP34",0.558033333333333
"USP37",-3.48171666666667
"USP47",-0.203713
"USP7",-2.0029
"UTP11",-3.3835
"VAPB",-0.107566666666667
"VCAN",0.466766666666667
"VCL",-1.82633333333333
"VEGFA",0.4962
"VEZF1",-0.410333333333333
"VEZT",-0.773366666666667
"VMP1",-4.15066666666667
"VPS25",-8.121
"VPS41",-0.221
"VRK1",-4.995
"WASF2",-2.33733333333333
"WASHC3",-0.554666666666667
"WDHD1",-5.195
"WDR25",-4.772
"WDR41",0.715133333333333
"WDR70",-3.03516666666667
"WDTC1",-1.42825
"WIZ",0.492666666666667
"WLS",0.880886666666667
"WNK1",-1.59505333333333
"WNT5B",0.4035
"WSB1",-0.48112
"XPO1",-4.15966666666667
"XPO4",0.35448
"XPO7",1.43833333333333
"XRN2",-2.66366666666667
"YBX1",-4.18933333333333
"YRDC",-0.976566666666667
"YTHDC1",0.5946
"YTHDF2",-2.0755
"YWHAB",0.1987
"ZBTB17",-3.295
"ZBTB18",-1.34213333333333
"ZBTB34",-0.3148
"ZBTB38",1.54866666666667
"ZBTB40",0.175133333333333
"ZBTB7B",-0.358133333333333
"ZC3H4",-2.342
"ZCCHC9",-3.59233333333333
"ZDHHC9",0.0263666666666667
"ZEB1",-0.42375
"ZFAND3",-1.547
"ZFC3H1",-1.8975
"ZFP36L1",-1.2986
"ZFR",-2.00516666666667
"ZFX",4.136
"ZFYVE27",0.6799
"ZMIZ1",-0.0905
"ZMYM3",-0.660333333333333
"ZMYND8",-0.372833333333333
"ZNF219",-0.571866666666667
"ZNF251",0.0393333333333334
"ZNF318",1.4641
"ZNF326",0.403696666666667
"ZNF335",-0.4214
"ZNF384",1.57613333333333
"ZNF410",-0.644533333333333
"ZNF512",-0.722666666666667
"ZNF532",-0.9707
"ZNF638",0.543666666666667
"ZNF644",-0.00633333333333332
"ZNF670-ZNF695",0.4364
"ZNF711",0.325033333333333
"ZNF75D",-0.9865
"ZNF800",0.378133333333333
