"Event.locus","Target.gene","Event","Event.Type","Span","hit","effectiveDeletion","geneFitness","geneLFC.exonicCas9","fractionTotPairs.doubleX","fractionOkPairs.doubleX","fractionTotPairs.singleX","fractionOkPairs.singleX","totPairs.doubleX","okPairs.doubleX","totPairsDrop.doubleX","okPairsDrop.doubleX","totPairs.singleX","okPairs.singleX","totPairsDrop.singleX","okPairsDrop.singleX"
"chr1:193130173-193130243","CDC73","ExonDEL015554","exon.deletion","70",FALSE,NA,"fitness",-6.5855,0.3333,0.25,0.2,0,6,4,2,1,5,4,1,0
"chr2:26792130-26792240","CENPA","ExonDEL055351","Cas12a.exonic","110",FALSE,NA,"fitness",-2.9975,0,0,0,0,6,6,0,0,4,4,0,0
"chr17:59644275-59644495","CLTC","ExonDEL046689","exon.deletion","220",FALSE,NA,"fitness",-1.9374,0.6,0.3333,0,0,5,3,3,1,5,4,0,0
"chr17:59647397-59647666","CLTC","ExonDEL046690","exon.deletion","269",FALSE,NA,"fitness",-1.9374,0.1667,0.25,0.4444,0,12,4,2,1,9,4,4,0
"chr17:59680911-59681057","CLTC","ExonDEL046695","exon.deletion","146",NA,NA,"",-1.9374,0.6,NA,0.5,0,5,0,3,0,4,2,2,0
"chr17:59690635-59690711","CLTC","ExonDEL046699","exon.deletion","76",NA,NA,"",-1.9374,0.3333,NA,0.8,0,6,0,2,0,5,1,4,0
"chr1:47374908-47374985","CMPK1","ExonDEL011045","exon.deletion","77",FALSE,NA,"fitness",-2.645,0,0,0.2222,0,10,8,0,0,9,7,2,0
"chr1:47375196-47375293","CMPK1","ExonDEL011046","exon.deletion","97",FALSE,NA,"fitness",-2.645,0.0833,0.125,0,0,12,8,1,1,10,8,0,0
"chr6:37443998-37444150","CMTR1","ExonDEL080854","exon.deletion","152",TRUE,"chr6:37438811-37445373","",-0.9364,0.8333,0.6667,0.25,0,6,3,5,2,4,3,1,0
"chr1:160295735-160295859","COPA","ExonDEL014543","exon.deletion","124",FALSE,NA,"fitness",-3.6715,0.5,0,0.4,0,6,2,3,0,5,3,2,0
"chr1:160296060-160296149","COPA","ExonDEL014544","exon.deletion","89",TRUE,"chr1:160295955-160297205","fitness",-3.6715,1,1,0.2,0,6,3,6,3,5,4,1,0
"chr1:160306353-160306493","COPA","ExonDEL014549","exon.deletion","140",NA,NA,"",-3.6715,0.6,NA,0.4,0,5,0,3,0,5,3,2,0
"chr1:160307162-160307245","COPA","ExonDEL014550","exon.deletion","83",FALSE,NA,"fitness",-3.6715,0.375,0.5,0.2,0,8,2,3,1,10,6,2,0
"chr1:160309100-160309176","COPA","ExonDEL014551","exon.deletion","76",FALSE,NA,"fitness",-3.6715,0.1667,0.1667,0,0,6,6,1,1,5,5,0,0
"chr1:160313084-160313167","COPA","ExonDEL014554","exon.deletion","83",FALSE,NA,"fitness",-3.6715,0,0,0.2,0,6,3,0,0,5,4,1,0
"chr1:160313989-160314125","COPA","ExonDEL014555","exon.deletion","136",FALSE,NA,"fitness",-3.6715,0.4545,0.1667,0.1,0,11,6,5,1,10,8,1,0
"chr1:160323430-160323530","COPA","ExonDEL014556","exon.deletion","100",FALSE,NA,"fitness",-3.6715,0.1667,0.1667,0,0,6,6,1,1,5,5,0,0
"chr1:160325542-160325652","COPA","ExonDEL014557","exon.deletion","110",FALSE,NA,"fitness",-3.6715,0.3333,0.3333,0,0,6,3,2,1,5,4,0,0
"chr1:160332447-160332557","COPA","ExonDEL014558","exon.deletion","110",FALSE,NA,"fitness",-3.6715,0.1667,0,0.2,0,6,2,1,0,5,3,1,0
"chr1:160333602-160333679","COPA","ExonDEL014559","exon.deletion","77",TRUE,"chr1:160332843-160334670","fitness",-3.6715,0.3333,0.5,0.25,0,6,4,2,2,4,3,1,0
"chr12:54345459-54345515","COPZ1","ExonDEL028249","exon.deletion","56",TRUE,"chr12:54344000-54346114","fitness",-2.2633,0.5455,0.5,0.3,0,11,4,6,2,10,6,3,0
"chr12:54347766-54347840","COPZ1","ExonDEL028250","exon.deletion","74",TRUE,"chr12:54345586-54347938","fitness",-2.2633,0.5,0.5,0.2,0,6,4,3,2,5,4,1,0
"chr12:54347999-54348051","COPZ1","ExonDEL028251","exon.deletion","52",TRUE,"chr12:54347901-54348264","fitness",-2.2633,0.75,1,0.25,0,4,2,3,2,4,3,1,0
"chr17:14074322-14074456","COX10","ExonDEL044109","exon.deletion","134",TRUE,"chr17:14070670-14076421","fitness",-3.3133,0.8333,0.6667,0.2,0,6,3,5,2,5,4,1,0
"chr17:14076734-14077056","COX10","ExonDEL044110","exon.deletion","322",FALSE,NA,"fitness",-3.3133,0.5,0,0.4,0,6,2,3,0,5,3,2,0
"chr17:14102117-14102242","COX10","ExonDEL044111","exon.deletion","125",FALSE,NA,"fitness",-3.3133,0,0,0,0,6,6,0,0,5,5,0,0
"chr7:99439082-99439185","CPSF4","ExonDEL086145","exon.deletion","103",NA,NA,"",-3.95,0.6667,NA,0.5,0,6,0,4,0,4,1,2,0
"chr7:99448125-99448273","CPSF4","ExonDEL086148","exon.deletion","148",TRUE,"chr7:99440714-99449373","fitness",-3.95,0.8333,1,0.2,0,6,4,5,4,5,4,1,0
"chr11:10760172-10760321","CTR9","ExonDEL021731","exon.deletion","149",TRUE,"chr11:10758669-10761851","fitness",-2.0663,0.8,1,0.5,0,5,2,4,2,4,2,2,0
"chr11:10766401-10766490","CTR9","ExonDEL021733","exon.deletion","89",FALSE,NA,"fitness",-2.0663,0.3333,0.3333,0.2,0,6,3,2,1,5,4,1,0
"chr11:10768342-10768491","CTR9","ExonDEL021735","exon.deletion","149",TRUE,"chr11:10768213-10769574","fitness",-2.0663,0.4,0.4,0,0,5,5,2,2,4,4,0,0
"chr11:10774011-10774169","CTR9","ExonDEL021738","exon.deletion","158",TRUE,"chr11:10773468-10774610","fitness",-2.0663,1,1,0.4,0,6,2,6,2,5,3,2,0
"chr11:10775206-10775303","CTR9","ExonDEL021739","exon.deletion","97",FALSE,NA,"fitness",-2.0663,0.4,0.3333,0.25,0,5,3,2,1,4,3,1,0
"chr11:108673466-108673527","DDX10","ExonDEL025157","exon.deletion","61",NA,NA,"",-3.3013,0.3333,NA,0.4,0,6,0,2,0,5,3,2,0
"chr11:108675595-108675726","DDX10","ExonDEL025158","exon.deletion","131",NA,NA,"",-3.3013,0.1667,NA,0.2,0,6,0,1,0,5,2,1,0
"chr11:108688935-108689062","DDX10","ExonDEL025161","exon.deletion","127",TRUE,"chr11:108685790-108690409","fitness",-3.3013,0.5,0.6667,0.2,0,6,3,3,2,5,4,1,0
"chr11:108691875-108692038","DDX10","ExonDEL025162","exon.deletion","163",TRUE,"chr11:108690409-108693399","fitness",-3.3013,0.8333,0.6667,0.2,0,6,3,5,2,5,4,1,0
"chr1:182852232-182852344","DHX9","ExonDEL015293","exon.deletion","112",FALSE,NA,"fitness",-4.33,0.6667,0.3333,0.25,0,6,3,4,1,4,3,1,0
"chr1:182853305-182853418","DHX9","ExonDEL015294","exon.deletion","113",TRUE,"chr1:182852697-182853745","fitness",-4.33,0.8333,1,0.25,0,6,2,5,2,4,2,1,0
"chr1:182854029-182854178","DHX9","ExonDEL015295","exon.deletion","149",FALSE,NA,"fitness",-4.33,0.6667,0.5,0,0,6,2,4,1,4,2,0,0
"chr1:182856531-182856578","DHX9","ExonDEL015296","exon.deletion","47",FALSE,NA,"fitness",-4.33,0.5,0,0.2,0,6,3,3,0,5,4,1,0
"chr1:182866443-182866585","DHX9","ExonDEL015298","exon.deletion","142",TRUE,"chr1:182864917-182866814","fitness",-4.33,0.6667,0.6667,0,0,3,3,2,2,4,4,0,0
"chrX:154767255-154767382","DKC1","ExonDEL097959","exon.deletion","127",FALSE,NA,"fitness",-4.968,0.25,0.3333,0.2,0,4,3,1,1,5,4,1,0
"chrX:154768301-154768432","DKC1","ExonDEL097960","exon.deletion","131",TRUE,"chrX:154767583-154768696","fitness",-4.968,0.3333,0.3333,0.2,0,12,6,4,2,10,7,2,0
"chrX:154770758-154770879","DKC1","ExonDEL097961","exon.deletion","121",FALSE,NA,"fitness",-4.968,0,0,0,0,6,6,0,0,5,5,0,0
"chr14:74894311-74894409","DLST","ExonDEL034668","Cas12a.exonic","98",FALSE,NA,"fitness",-3.4645,0.2,0,0.4,0,5,2,1,0,5,3,2,0
"chr14:74898368-74898499","DLST","ExonDEL034669","exon.deletion","131",TRUE,"chr14:74896887-74899387","fitness",-3.4645,0.5,0.6667,0,0,6,3,3,2,5,4,0,0
"chr21:33588320-33588634","DONSON","ExonDEL064103","Cas12a.exonic","314",FALSE,NA,"",-1.3899,0.2,0,0.2,0,5,3,1,0,5,4,1,0
"chr1:212080614-212080750","DTL","ExonDEL016233","Cas12a.exonic","136",FALSE,NA,"fitness",-4.0117,0,0,0,0,6,6,0,0,5,5,0,0
"chr2:171692776-171692894","DYNC1I2","ExonDEL059297","exon.deletion","118",TRUE,"chr2:171691179-171695895","fitness",-3.691,0.8,1,0.1667,0,10,7,8,7,6,5,1,0
"chr2:171707232-171707377","DYNC1I2","ExonDEL059298","exon.deletion","145",TRUE,"chr2:171706649-171712155","fitness",-3.691,0.6,0.6,0,0,10,10,6,6,9,9,0,0
"chr2:171715327-171715443","DYNC1I2","ExonDEL059299","exon.deletion","116",TRUE,"chr2:171713727-171719927","fitness",-3.691,0.7273,0.625,0.2222,0,11,8,8,5,9,7,2,0
"chr2:171728716-171728850","DYNC1I2","ExonDEL059302","exon.deletion","134",TRUE,"chr2:171728475-171729599","fitness",-3.691,0.75,0.75,0,0,4,4,3,3,5,5,0,0
"chr2:171729708-171729853","DYNC1I2","ExonDEL059303","exon.deletion","145",TRUE,"chr2:171729491-171734413","fitness",-3.691,0.6,0.6,0,0,5,5,3,3,5,5,0,0
"chr1:44857703-44857807","EIF2B3","ExonDEL010858","exon.deletion","104",TRUE,"chr1:44855371-44862986","fitness",-3.7517,0.5,1,0.2,0,6,3,3,3,5,4,1,0
"chr1:44926627-44926739","EIF2B3","ExonDEL010862","exon.deletion","112",FALSE,NA,"fitness",-3.7517,0.2,0.2,0,0,5,5,1,1,5,5,0,0
"chr1:44941505-44941665","EIF2B3","ExonDEL010863","exon.deletion","160",NA,NA,"",-3.7517,0.4,0,0.5,0,5,1,2,0,4,2,2,0
"chr1:44978314-44978460","EIF2B3","ExonDEL010864","exon.deletion","146",TRUE,"chr1:44976024-44980625","fitness",-3.7517,0.8182,0.6667,0.5556,0,11,3,9,2,9,4,5,0
"chr10:119041993-119042772","EIF3A","ExonDEL020546","exon.deletion","779",NA,NA,"",-3.9137,0.6667,NA,0.4,0,3,0,2,0,5,3,2,0
"chr10:119044053-119044142","EIF3A","ExonDEL020547","exon.deletion","89",NA,NA,"",-3.9137,1,NA,0,0,5,0,5,0,5,3,0,0
"chr10:119073440-119073577","EIF3A","ExonDEL020554","exon.deletion","137",TRUE,"chr10:119073294-119073673","fitness",-3.9137,0.5,0.5,0,0,6,6,3,3,5,5,0,0
"chr10:119073746-119073937","EIF3A","ExonDEL020555","exon.deletion","191",FALSE,NA,"fitness",-3.9137,0.1667,0.25,0.3333,0,6,4,1,1,3,2,1,0
"chr2:127261227-127261346","ERCC3","ExonDEL058335","Cas12a.exonic","119",FALSE,NA,"fitness",-3.4741,0.5455,0.2,0.3333,0,11,5,6,1,9,5,3,0
"chr2:127271335-127271453","ERCC3","ExonDEL058336","exon.deletion","118",TRUE,"chr2:127270762-127271903","fitness",-3.4741,0.8333,1,0.6,0,12,2,10,2,10,3,6,0
"chr2:127272864-127272961","ERCC3","ExonDEL058337","exon.deletion","97",NA,NA,"",-3.4741,0.6364,NA,0.3,0,11,0,7,0,10,4,3,0
"chr2:127279172-127279375","ERCC3","ExonDEL058338","exon.deletion","203",NA,NA,"",-3.4741,0.4167,NA,0.3,0,12,0,5,0,10,5,3,0
"chr2:127280446-127280631","ERCC3","ExonDEL058339","exon.deletion","185",FALSE,NA,"fitness",-3.4741,0.4167,0,0.3,0,12,3,5,0,10,6,3,0
"chr2:127288659-127288864","ERCC3","ExonDEL058340","exon.deletion","205",FALSE,NA,"fitness",-3.4741,0.3333,0.25,0.2,0,12,8,4,2,10,8,2,0
"chr2:222613810-222613928","FARSB","ExonDEL060808","exon.deletion","118",FALSE,NA,"fitness",-2.6324,0,0,0,0,6,6,0,0,5,5,0,0
"chr2:222624271-222624479","FARSB","ExonDEL060809","exon.deletion","208",FALSE,NA,"fitness",-2.6324,0.25,0.25,0,0,4,4,1,1,5,5,0,0
"chr2:222633198-222633307","FARSB","ExonDEL060814","exon.deletion","109",FALSE,NA,"fitness",-2.6324,0.25,0.5,0.2,0,4,2,1,1,5,4,1,0
"chr2:222634390-222634541","FARSB","ExonDEL060815","exon.deletion","151",FALSE,NA,"fitness",-2.6324,0.0833,0.0833,0,0,12,12,1,1,10,10,0,0
"chr2:222639579-222639695","FARSB","ExonDEL060816","exon.deletion","116",FALSE,NA,"fitness",-2.6324,0.4,0,0.4,0,5,2,2,0,5,3,2,0
"chr21:33520363-33520562","GART","ExonDEL064086","exon.deletion","199",TRUE,"chr21:33518909-33520664","fitness",-3.8277,0.6,0.6,0,0,5,5,3,3,5,5,0,0
"chr1:88859881-88860011","GTF2B","ExonDEL012041","Cas12a.exonic","130",FALSE,NA,"fitness",-1.7295,0,0,0,0,6,6,0,0,5,5,0,0
"chr1:88863980-88864114","GTF2B","ExonDEL012042","exon.deletion","134",FALSE,NA,"fitness",-1.7295,0.3333,0,0.2,0,6,3,2,0,5,4,1,0
"chr1:88887260-88887367","GTF2B","ExonDEL012043","exon.deletion","107",FALSE,NA,"fitness",-1.7295,0.3333,0,0.4,0,6,2,2,0,5,3,2,0
"chr14:21212959-21213117","HNRNPC","ExonDEL032934","exon.deletion","158",NA,NA,"",-1.6653,1,NA,0.8,0,6,0,6,0,5,1,4,0
"chr9:83970161-83970331","HNRNPK","ExonDEL092603","exon.deletion","170",FALSE,NA,"fitness",-4.0643,0,0,0,0,5,5,0,0,4,4,0,0
"chr9:83971671-83971726","HNRNPK","ExonDEL092606","exon.deletion","55",TRUE,"chr9:83971543-83971793","fitness",-4.0643,0.8333,1,0.5,0,6,2,5,2,4,2,2,0
"chr9:83971881-83972189","HNRNPK","ExonDEL092607","exon.deletion","308",FALSE,NA,"fitness",-4.0643,0.8333,0.5,0.5,0,6,2,5,1,4,2,2,0
"chr9:83975461-83975505","HNRNPK","ExonDEL092608","exon.deletion","44",TRUE,"chr9:83974677-83976398","fitness",-4.0643,1,1,0.3333,0,12,5,12,5,9,5,3,0
"chr19:38847315-38847434","HNRNPL","ExonDEL052890","exon.deletion","119",FALSE,NA,"fitness",-2.527,0.1667,0.1667,0,0,6,6,1,1,5,5,0,0
"chr1:244855423-244855608","HNRNPU","ExonDEL017280","exon.deletion","185",FALSE,NA,"fitness",-1.6927,0.1667,0.1667,0,0,6,6,1,1,5,5,0,0
"chr1:244859274-244859374","HNRNPU","ExonDEL017283","exon.deletion","100",TRUE,"chr1:244859005-244859807","fitness",-1.6927,0.3333,0.3333,0,0,6,6,2,2,5,5,0,0
"chr1:244860334-244860523","HNRNPU","ExonDEL017284","exon.deletion","189",TRUE,"chr1:244859451-244861688","fitness",-1.6927,0.4444,0.4444,0,0,9,9,4,4,10,10,0,0
"chrX:53542442-53542539","HUWE1","ExonDEL096158","exon.deletion","97",FALSE,NA,"",-1.068,0,0,0.2,0,6,3,0,0,5,4,1,0
"chrX:53543840-53543968","HUWE1","ExonDEL096159","exon.deletion","128",FALSE,NA,"",-1.068,0,0,0,0,6,3,0,0,5,4,0,0
"chrX:53560187-53560416","HUWE1","ExonDEL096174","exon.deletion","229",FALSE,NA,"",-1.068,0.2,0,0.2,0,5,2,1,0,5,4,1,0
"chrX:53561755-53561924","HUWE1","ExonDEL096175","exon.deletion","169",FALSE,NA,"",-1.068,0,0,0,0,4,3,0,0,5,4,0,0
"chrX:53562110-53562244","HUWE1","ExonDEL096176","exon.deletion","134",FALSE,NA,"",-1.068,0.5,0,0.5,0,4,2,2,0,4,2,2,0
"chrX:53563745-53563821","HUWE1","ExonDEL096177","exon.deletion","76",FALSE,NA,"",-1.068,0.0909,0.125,0.2,0,11,8,1,1,10,8,2,0
"chrX:53564573-53564722","HUWE1","ExonDEL096178","exon.deletion","149",FALSE,NA,"",-1.068,0,0,0,0,6,6,0,0,5,5,0,0
"chrX:53586781-53586909","HUWE1","ExonDEL096188","exon.deletion","128",FALSE,NA,"",-1.068,0.1667,0.1667,0,0,6,6,1,1,5,5,0,0
"chrX:70146632-70146828","IGBP1","ExonDEL096402","exon.deletion","196",TRUE,"chrX:70140891-70147586","",-1.0043,0.6,0.6,0,0,5,5,3,3,5,5,0,0
"chrX:70148760-70148840","IGBP1","ExonDEL096403","exon.deletion","80",FALSE,NA,"",-1.0043,0.4,0.3333,0.3333,0,5,3,2,1,3,2,1,0
"chrX:70150209-70150322","IGBP1","ExonDEL096404","exon.deletion","113",TRUE,"chrX:70149318-70153676","",-1.0043,0.6,1,0,0,5,3,3,3,5,4,0,0
"chr19:10679815-10679927","ILF3","ExonDEL051101","exon.deletion","112",TRUE,"chr19:10679251-10680278","fitness",-1.7547,0.5833,0.6667,0.2,0,12,3,7,2,10,7,2,0
"chr19:10680345-10680443","ILF3","ExonDEL051102","exon.deletion","98",FALSE,NA,"fitness",-1.7547,0.4167,0.1667,0.2,0,12,6,5,1,10,6,2,0
"chr1:43964268-43964321","IPO13","ExonDEL010764","Cas12a.exonic","53",TRUE,"chr8:43961363-43966007","fitness",-2.644,0.7,0.6667,0.2,0,10,6,7,4,10,8,2,0
"chr2:96601642-96601776","KANSL3","ExonDEL057366","Cas12a.exonic","134",NA,NA,"",-2.9473,0.6,NA,0.4,0,5,0,3,0,5,2,2,0
"chr2:96602115-96602338","KANSL3","ExonDEL057367","exon.deletion","223",TRUE,"chr2:96601967-96602621","fitness",-2.9473,0.8182,1,0.3,0,11,2,9,2,10,4,3,0
"chr2:96602752-96602862","KANSL3","ExonDEL057368","exon.deletion","110",TRUE,"chr2:96602621-96603908","fitness",-2.9473,0.6667,1,0.4,0,12,2,8,2,10,4,4,0
"chr2:96604249-96604380","KANSL3","ExonDEL057369","exon.deletion","131",NA,NA,"",-2.9473,0.6667,NA,0.6,0,6,0,4,0,5,1,3,0
"chr10:92606264-92606397","KIF11","ExonDEL019460","exon.deletion","133",FALSE,NA,"fitness",-5.299,0.1667,0,0.2,0,6,3,1,0,5,4,1,0
"chr10:92632485-92632693","KIF11","ExonDEL019467","exon.deletion","208",TRUE,"chr10:92630517-92632981","fitness",-5.299,0.6667,0.6667,0,0,6,6,4,4,5,5,0,0
"chr10:92633622-92633795","KIF11","ExonDEL019468","exon.deletion","173",FALSE,NA,"fitness",-5.299,0.3333,0,0.2,0,3,2,1,0,5,4,1,0
"chr15:69421646-69421752","KIF23","ExonDEL037831","exon.deletion","106",NA,NA,"",-2.9203,0.6667,NA,0.6,0,3,0,2,0,5,2,3,0
"chr15:69429110-69429213","KIF23","ExonDEL037836","exon.deletion","103",TRUE,"chr15:69427318-69435013","fitness",-2.9203,0.8333,0.75,0.25,0,6,4,5,3,4,3,1,0
"chr17:47674637-47674782","KPNB1","ExonDEL046167","exon.deletion","145",TRUE,"chr17:47673777-47675765","fitness",-3.6047,0.6667,0.6667,0,0,6,3,4,2,5,4,0,0
"chr17:47676408-47676491","KPNB1","ExonDEL046168","exon.deletion","83",FALSE,NA,"fitness",-3.6047,0.6667,0,0.5,0,6,2,4,0,4,2,2,0
"chr14:49607399-49608121","LRR1","ExonDEL033685","exon.deletion","722",FALSE,NA,"fitness",-3.523,0.1667,0.1667,0,0,6,6,1,1,5,5,0,0
"chr5:157751389-157751529","LSM11","ExonDEL078954","exon.deletion","140",FALSE,NA,"fitness",-2.687,0.1667,0.1667,0,0,6,6,1,1,5,5,0,0
"chr17:50741101-50741246","LUC7L3","ExonDEL046433","Cas12a.exonic","145",TRUE,"chr21:50740456-50741475","fitness",-2.8547,0.5,0.5,0,0,6,6,3,3,5,5,0,0
"chr17:50745719-50746003","LUC7L3","ExonDEL046434","exon.deletion","284",FALSE,NA,"fitness",-2.8547,0.5,0.5,0.2,0,6,2,3,1,5,2,1,0
"chr17:50746541-50746702","LUC7L3","ExonDEL046435","exon.deletion","161",TRUE,"chr17:50746115-50749280","fitness",-2.8547,1,1,0.4,0,6,2,6,2,5,3,2,0
"chr7:100093291-100093401","MCM7","ExonDEL086214","exon.deletion","110",FALSE,NA,"fitness",-2.321,0.5,0.2,0.3333,0,10,5,5,1,9,6,3,0
"chr7:100094172-100094341","MCM7","ExonDEL086215","exon.deletion","169",TRUE,"chr7:100093688-100095271","fitness",-2.321,0.6667,0.5556,0.1,0,12,9,8,5,10,9,1,0
"chr7:100095773-100096167","MCM7","ExonDEL086216","exon.deletion","394",TRUE,"chr7:100095546-100096343","fitness",-2.321,0.5833,0.375,0.125,0,12,8,7,3,8,6,1,0
"chr7:100098139-100098290","MCM7","ExonDEL086218","exon.deletion","151",TRUE,"chr7:100098002-100098513","fitness",-2.321,0.7273,1,0.5,0,11,3,8,3,10,5,5,0
"chr9:132014336-132014467","MED27","ExonDEL094327","exon.deletion","131",TRUE,"chr9:132011438-132019016","fitness",-2.3669,0.5,0.5,0,0,4,4,2,2,4,4,0,0
"chr9:132077441-132077586","MED27","ExonDEL094328","exon.deletion","145",FALSE,NA,"fitness",-2.3669,0,0,0,0,6,6,0,0,5,5,0,0
"chr17:7856984-7857423","NAA38","ExonDEL043751","exon.deletion","439",FALSE,NA,"fitness",-2.7043,0,0,0.2,0,4,3,0,0,5,4,1,0
"chr18:2587829-2587923","NDC80","ExonDEL048368","exon.deletion","94",FALSE,NA,"fitness",-3.0587,0.1667,0,0.4,0,6,2,1,0,5,3,2,0
"chr18:2590017-2590162","NDC80","ExonDEL048370","exon.deletion","145",FALSE,NA,"fitness",-3.0587,0.2,0,0.25,0,5,3,1,0,4,3,1,0
"chr18:2595415-2595621","NDC80","ExonDEL048371","exon.deletion","206",FALSE,NA,"fitness",-3.0587,0,0,0.2,0,6,2,0,0,5,3,1,0
"chr2:10577635-10577738","NOL10","ExonDEL054908","Cas12a.exonic","103",FALSE,NA,"fitness",-2.2015,0,0,0,0,6,6,0,0,5,5,0,0
"chr2:10671553-10671690","NOL10","ExonDEL054916","exon.deletion","137",FALSE,NA,"fitness",-2.2015,0,0,0.25,0,6,3,0,0,4,3,1,0
"chr20:2653278-2653393","NOP56","ExonDEL061628","Cas12a.exonic","115",FALSE,NA,"fitness",-3.6997,0.1667,0.1667,0,0,6,6,1,1,5,5,0,0
"chr20:2655933-2656034","NOP56","ExonDEL061632","exon.deletion","101",TRUE,"chr20:2655816-2656243","fitness",-3.6997,0.75,0.6667,0.2,0,4,3,3,2,5,4,1,0
"chr17:46674413-46674613","NSF","ExonDEL046118","exon.deletion","200",FALSE,NA,"fitness",-5.074,0,0,0,0,4,4,0,0,5,5,0,0
"chr17:46713852-46713986","NSF","ExonDEL046122","exon.deletion","134",NA,NA,"",-5.074,0.3333,0,0.4,0,6,1,2,0,5,2,2,0
"chr17:46726548-46726615","NSF","ExonDEL046123","exon.deletion","67",NA,NA,"",-5.074,0.6667,0,0.4,0,6,1,4,0,5,2,2,0
"chr17:46728854-46728934","NSF","ExonDEL046124","exon.deletion","80",TRUE,"chr17:46728802-46732937","fitness",-5.074,0.6667,1,0.4,0,6,2,4,2,5,3,2,0
"chr17:46755313-46755369","NSF","ExonDEL046125","exon.deletion","56",NA,NA,"",-5.074,0,0,0.2,0,3,1,0,0,5,4,1,0
"chr16:56758537-56758655","NUP93","ExonDEL041393","exon.deletion","118",FALSE,NA,"fitness",-3.4403,0.0833,0.0833,0,0,12,12,1,1,10,10,0,0
"chr16:56823706-56823846","NUP93","ExonDEL041394","exon.deletion","140",TRUE,"chr16:56822978-56828767","fitness",-3.4403,0.3333,0.3333,0,0,6,6,2,2,5,5,0,0
"chr16:56828976-56829109","NUP93","ExonDEL041395","exon.deletion","133",TRUE,"chr16:56828767-56830211","fitness",-3.4403,0.5,0.5,0,0,4,4,2,2,5,5,0,0
"chrX:71537828-71538072","OGT","ExonDEL096564","exon.deletion","244",TRUE,"chrX:71536842-71539124","fitness",-2.109,0.3333,0.5,0.2,0,6,4,2,2,5,4,1,0
"chr8:100717772-100717888","PABPC1","ExonDEL090264","exon.deletion","116",FALSE,NA,"fitness",-2.3637,0.1667,0.1667,0,0,6,6,1,1,5,5,0,0
"chr8:100718086-100718280","PABPC1","ExonDEL090265","exon.deletion","194",TRUE,"chr8:100717958-100719972","fitness",-2.3637,0.3333,0.5,0.2,0,6,4,2,2,5,4,1,0
"chr17:4946627-4946844","PFN1","ExonDEL043380","exon.deletion","217",TRUE,"chr17:4946132-4947342","fitness",-1.728,0.8333,0.8333,0,0,6,6,5,5,5,5,0,0
"chr4:154539104-154539213","PLRG1","ExonDEL075092","exon.deletion","109",FALSE,NA,"fitness",-1.5433,0.1667,0,0,0,6,3,1,0,5,4,0,0
"chr4:154539950-154540053","PLRG1","ExonDEL075093","exon.deletion","103",FALSE,NA,"fitness",-1.5433,0.1111,0.2,0.25,0,9,5,1,1,8,5,2,0
"chr4:154547710-154547853","PLRG1","ExonDEL075097","exon.deletion","143",FALSE,NA,"fitness",-1.5433,0,0,0,0,5,5,0,0,5,5,0,0
"chr4:154548828-154548935","PLRG1","ExonDEL075098","exon.deletion","107",TRUE,"chr4:154548050-154549581","fitness",-1.5433,0.3333,0.3333,0,0,6,6,2,2,5,5,0,0
"chr2:112549266-112549399","POLR1B","ExonDEL058104","Cas12a.exonic","133",TRUE,"chr10:112547720-112550388","fitness",-4.6637,0.3333,0.3333,0.1111,0,12,9,4,3,9,8,1,0
"chr2:112550865-112551002","POLR1B","ExonDEL058105","exon.deletion","137",FALSE,NA,"fitness",-4.6637,0.4167,0.3333,0.3333,0,12,3,5,1,9,5,3,0
"chr2:112551774-112551998","POLR1B","ExonDEL058106","exon.deletion","224",FALSE,NA,"fitness",-4.6637,0.6667,0.5,0.2,0,12,2,8,1,10,3,2,0
"chr2:112552644-112552816","POLR1B","ExonDEL058107","exon.deletion","172",FALSE,NA,"fitness",-4.6637,0.5833,0.5,0.4,0,12,2,7,1,10,4,4,0
"chr2:112557909-112558081","POLR1B","ExonDEL058108","exon.deletion","172",TRUE,"chr2:112553210-112558399","fitness",-4.6637,0.3333,0.4,0.3,0,12,5,4,2,10,7,3,0
"chr2:112564365-112564499","POLR1B","ExonDEL058109","exon.deletion","134",FALSE,NA,"fitness",-4.6637,0.5,0,0.4,0,6,2,3,0,5,3,2,0
"chr2:112568745-112568902","POLR1B","ExonDEL058110","exon.deletion","157",TRUE,"chr2:112568364-112570688","fitness",-4.6637,0.5,0.5,0.2,0,6,4,3,2,5,4,1,0
"chr5:65567512-65567615","PPWD1","ExonDEL076820","exon.deletion","103",NA,NA,"",-1.4363,1,1,0.5,0,4,1,4,1,4,2,2,0
"chr5:65576878-65577069","PPWD1","ExonDEL076824","exon.deletion","191",NA,NA,"",-1.4363,0.8333,1,0.6,0,6,1,5,1,5,2,3,0
"chr5:65579423-65579613","PPWD1","ExonDEL076825","exon.deletion","190",FALSE,NA,"",-1.4363,0.4,0.5,0.4,0,5,2,2,1,5,3,2,0
"chr2:27131671-27131831","PREB","ExonDEL055397","Cas12a.exonic","160",TRUE,"chr12:27131561-27131922","fitness",-4.7257,0.3,0.3,0,0,10,10,3,3,9,9,0,0
"chr2:27133531-27133721","PREB","ExonDEL055401","exon.deletion","190",FALSE,NA,"fitness",-4.7257,0.1667,0,0.2,0,6,3,1,0,5,4,1,0
