"Event.locus","Target.gene","Event","Event.Type","Span","hit","effectiveDeletion","geneFitness","geneLFC.exonicCas9","fractionTotPairs.doubleX","fractionOkPairs.doubleX","fractionTotPairs.singleX","fractionOkPairs.singleX","totPairs.doubleX","okPairs.doubleX","totPairsDrop.doubleX","okPairsDrop.doubleX","totPairs.singleX","okPairs.singleX","totPairsDrop.singleX","okPairsDrop.singleX"
"chr6:75165780-75170543","COL12A1","IDEL002705","cons.region","4763",FALSE,NA,"non-fitness",-0.125,0,0,0,0,11,11,0,0,9,9,0,0
"chr6:75170624-75175036","COL12A1","IDEL002706","cons.region","4412",FALSE,NA,"non-fitness",-0.125,0.25,0.2857,0.2,0,12,7,3,2,10,8,2,0
"chr6:75165780-75170543","COL12A1","IDEL003760","cons.region","4763",FALSE,NA,"non-fitness",-0.125,0,0,0,0,11,11,0,0,9,9,0,0
"chr6:75177936-75180937","COL12A1","IDEL005759","non.cons","3001",FALSE,NA,"non-fitness",-0.125,0.0909,0.125,0.1111,0,11,8,1,1,9,8,1,0
"chr12:48000126-48004236","COL2A1","IDEL002046","cons.region","4110",FALSE,NA,"non-fitness",-0.489,0,0,0,0,12,12,0,0,8,8,0,0
"chr12:47995920-47996547","COL2A1","IDEL000839","Cas12a.exonic","627",FALSE,NA,"non-fitness",-0.489,0,0,0,0,12,12,0,0,10,10,0,0
"chr12:47989806-47992877","COL2A1","IDEL005292","non.cons","3071",FALSE,NA,"non-fitness",-0.489,0,0,0.1,0,12,10,0,0,10,9,1,0
"chr3:99638665-99675659","COL8A1","IDEL002528","cons.region","36994",FALSE,NA,"non-fitness",-0.4144,0,0,0,0,10,10,0,0,9,9,0,0
"chr3:99675722-99691398","COL8A1","IDEL002529","cons.region","15676",FALSE,NA,"non-fitness",-0.4144,0.1,0.1,0,0,10,10,1,1,9,9,0,0
"chr3:99745022-99790679","COL8A1","IDEL002530","cons.region","45657",FALSE,NA,"non-fitness",-0.4144,0.2,0.2,0,0,10,10,2,2,10,10,0,0
"chr3:99638665-99675659","COL8A1","IDEL003651","cons.region","36994",FALSE,NA,"non-fitness",-0.4144,0.1,0.1,0,0,10,10,1,1,9,9,0,0
"chr3:99745022-99790679","COL8A1","IDEL003652","cons.region","45657",FALSE,NA,"non-fitness",-0.4144,0.1667,0.2,0.1,0,12,10,2,2,10,9,1,0
"chr3:99791011-99794229","COL8A1","IDEL004840","non.cons","3218",FALSE,NA,"non-fitness",-0.4144,0.0833,0,0.125,0,12,10,1,0,8,7,1,0
"chr1:160314126-160323430","COPA","IDEL001427","cons.region","9304",FALSE,NA,"non-fitness",-6.971,0,0,0,0,10,10,0,0,9,9,0,0
"chr1:160314126-160323430","COPA","IDEL003042","cons.region","9304",NA,NA,"",-6.971,0,0,0,0,1,1,0,0,2,2,0,0
"chr1:160307246-160309100","COPA","IDEL000748","Cas12a.exonic","1854",FALSE,NA,"non-fitness",-6.971,0.0833,0.1,0.1,0,12,10,1,1,10,9,1,0
"chr1:160333680-160335241","COPA","IDEL006012","non.cons","1561",FALSE,NA,"non-fitness",-6.971,0.1667,0.1667,0,0,12,12,2,2,9,9,0,0
"chr12:54346675-54347766","COPZ1","IDEL000858","cons.region","1091",FALSE,NA,"non-fitness",-2.8053,0,0,0,0,12,12,0,0,10,10,0,0
"chr12:54325182-54340462","COPZ1","IDEL002063","cons.region","15280",FALSE,NA,"non-fitness",-2.8053,0,0,0,0,12,12,0,0,10,10,0,0
"chr12:54325182-54340462","COPZ1","IDEL003376","cons.region","15280",FALSE,NA,"non-fitness",-2.8053,0.0833,0.0833,0,0,12,12,1,1,10,10,0,0
"chr12:54348052-54349618","COPZ1","IDEL000859","cons.intron","1566",FALSE,NA,"non-fitness",-2.8053,0.1,0.125,0,0,10,8,1,1,10,9,0,0
"chr12:54349665-54350475","COPZ1","IDEL000860","cons.intron","810",FALSE,NA,"non-fitness",-2.8053,0,0,0.2222,0,10,6,0,0,9,7,2,0
"chr12:54343317-54345459","COPZ1","IDEL005305","non.cons","2142",FALSE,NA,"non-fitness",-2.8053,0,0,0,0,11,11,0,0,10,10,0,0
"chr2:42361849-42368867","COX7A2L","IDEL002349","Cas12a.exonic","7018",FALSE,NA,"non-fitness",-0.1701,0,0,0,0,12,12,0,0,10,10,0,0
"chr2:42361849-42368867","COX7A2L","IDEL003531","cons.region","7018",FALSE,NA,"non-fitness",-0.1701,0.1667,0.1667,0,0,12,12,2,2,8,8,0,0
"chr2:42353344-42361089","COX7A2L","IDEL004747","non.cons","7745",FALSE,NA,"non-fitness",-0.1701,0.1667,0.1667,0,0,12,12,2,2,10,10,0,0
"chr7:130293249-130298744","CPA4","IDEL002793","Cas12a.exonic","5495",FALSE,NA,"non-fitness",0.1103,0,0,0.1,0,12,9,0,0,10,9,1,0
"chr7:130306898-130308306","CPA4","IDEL005792","non.cons","1408",FALSE,NA,"non-fitness",0.1103,0.0833,0.0833,0,0,12,12,1,1,9,9,0,0
"chr7:99442997-99443175","CPSF4","IDEL000623","AS","178",FALSE,NA,"non-fitness",-1.9608,0.0833,0.0833,0,0,12,12,1,1,9,9,0,0
"chr7:99448274-99450274","CPSF4","IDEL005783","non.cons","2000",FALSE,NA,"non-fitness",-1.9608,0,0,0,0,10,10,0,0,10,10,0,0
"chr12:69239707-69251128","CPSF6","IDEL002078","Cas12a.exonic","11421",FALSE,NA,"non-fitness",-2.9833,0,0,0,0,12,12,0,0,10,10,0,0
"chr12:69262563-69269511","CPSF6","IDEL002079","cons.region","6948",FALSE,NA,"non-fitness",-2.9833,0.0909,0.0909,0,0,11,11,1,1,10,10,0,0
"chr12:69262563-69269511","CPSF6","IDEL003384","cons.region","6948",FALSE,NA,"non-fitness",-2.9833,0.1,0.1,0,0,10,10,1,1,8,8,0,0
"chr12:69260198-69262372","CPSF6","IDEL005995","non.cons","2174",FALSE,NA,"non-fitness",-2.9833,0.0833,0.125,0.2,0,12,8,1,1,10,8,2,0
"chr7:29186548-29194774","CPVL","IDEL002763","cons.region","8226",FALSE,NA,"non-fitness",-1.0703,0,0,0,0,10,10,0,0,10,10,0,0
"chr7:29126627-29128013","CPVL","IDEL005772","non.cons","1386",FALSE,NA,"non-fitness",-1.0703,0.1,0.1,0,0,10,10,1,1,9,9,0,0
"chr7:29185598-29186446","CPVL","IDEL005773","non.cons","848",FALSE,NA,"non-fitness",-1.0703,0.0833,0.1429,0.25,0,12,7,1,1,8,6,2,0
"chr2:207576631-207576693","CREB1","IDEL000401","AS","62",FALSE,NA,"non-fitness",-4.2507,0,0,0,0,12,12,0,0,10,10,0,0
"chr2:207577110-207577224","CREB1","IDEL000402","AS","114",FALSE,NA,"non-fitness",-4.2507,0,0,0,0,12,12,0,0,9,9,0,0
"chr2:207576694-207577109","CREB1","IDEL004073","cons.intron","415",FALSE,NA,"non-fitness",-4.2507,0,0,0,0,3,3,0,0,4,4,0,0
"chr2:207575455-207577504","CREB1","IDEL004377","AS","2049",FALSE,NA,"non-fitness",-4.2507,0.1,0.1,0,0,10,10,1,1,10,10,0,0
"chr2:207570322-207575271","CREB1","IDEL004788","non.cons","4949",FALSE,NA,"non-fitness",-4.2507,0.25,0.25,0,0,12,12,3,3,9,9,0,0
"chr16:3751837-3757287","CREBBP","IDEL002216","Cas12a.exonic","5450",FALSE,NA,"non-fitness",0.3402,0,0,0,0,10,10,0,0,8,8,0,0
"chr16:3793627-3810602","CREBBP","IDEL004687","non.cons","16975",FALSE,NA,"non-fitness",0.3402,0.0833,0.0833,0,0,12,12,1,1,9,9,0,0
"chr2:36356624-36378356","CRIM1","IDEL002344","cons.region","21732",FALSE,NA,"non-fitness",-0.4684,0,0,0,0,11,11,0,0,9,9,0,0
"chr2:36479695-36499218","CRIM1","IDEL002345","cons.region","19523",FALSE,NA,"non-fitness",-0.4684,0,0,0.2,0,12,8,0,0,10,8,2,0
"chr2:36356624-36378356","CRIM1","IDEL003527","cons.region","21732",FALSE,NA,"non-fitness",-0.4684,0.0833,0.0833,0,0,12,12,1,1,9,9,0,0
"chr2:36479695-36499218","CRIM1","IDEL003528","cons.region","19523",FALSE,NA,"non-fitness",-0.4684,0,0,0.1,0,12,10,0,0,10,9,1,0
"chr2:36537547-36544375","CRIM1","IDEL004743","non.cons","6828",FALSE,NA,"non-fitness",-0.4684,0,0,0,0,11,11,0,0,10,10,0,0
"chr1:114736856-114737469","CSDE1","IDEL000729","Cas12a.exonic","613",FALSE,NA,"non-fitness",0.0037,0.0909,0.0909,0,0,11,11,1,1,9,9,0,0
"chr1:114737564-114737962","CSDE1","IDEL003969","cons.intron","398",FALSE,NA,"non-fitness",0.0037,0,0,0,0,8,8,0,0,8,8,0,0
"chr1:114738073-114739691","CSDE1","IDEL005917","non.cons","1618",FALSE,NA,"non-fitness",0.0037,0.0833,0.0833,0,0,12,12,1,1,9,9,0,0
"chr5:149501276-149505445","CSNK1A1","IDEL001672","cons.region","4169",FALSE,NA,"non-fitness",-0.7612,0.0833,0.0833,0,0,12,12,1,1,10,10,0,0
"chr5:149517878-149520289","CSNK1A1","IDEL004444","cons.intron","2411",FALSE,NA,"non-fitness",-0.7612,0.0833,0,0.1,0,12,10,1,0,10,9,1,0
"chr5:149505596-149507026","CSNK1A1","IDEL005720","non.cons","1430",FALSE,NA,"non-fitness",-0.7612,0,0,0,0,12,12,0,0,10,10,0,0
"chr16:58158354-58164053","CSNK2A2","IDEL001531","Cas12a.exonic","5699",FALSE,NA,"",0.4241,0.0909,0.1111,0.1,0,11,9,1,1,10,9,1,0
"chr16:58158354-58164053","CSNK2A2","IDEL003085","cons.intron","5699",FALSE,NA,"",0.4241,0.0833,0.1,0.1,0,12,10,1,1,10,9,1,0
"chr16:58184311-58186753","CSNK2A2","IDEL005399","non.cons","2442",FALSE,NA,"",0.4241,0,0,0,0,12,12,0,0,10,10,0,0
"chr12:51076648-51081427","CSRNP2","IDEL002057","Cas12a.exonic","4779",FALSE,NA,"non-fitness",-0.1284,0,0,0.1,0,12,9,0,0,10,9,1,0
"chr12:51082588-51083338","CSRNP2","IDEL004173","cons.region","750",FALSE,NA,"non-fitness",-0.1284,0,0,0,0,9,9,0,0,10,10,0,0
"chr12:51064670-51067672","CSRNP2","IDEL005301","non.cons","3002",FALSE,NA,"non-fitness",-0.1284,0.0833,0.0833,0,0,12,12,1,1,9,9,0,0
"chrX:100830868-100831514","CSTF2","IDEL004507","AS","646",FALSE,NA,"non-fitness",-0.9632,0.1,0.1,0,0,10,10,1,1,10,10,0,0
"chr16:67562725-67570740","CTCF","IDEL002229","Cas12a.exonic","8015",FALSE,NA,"non-fitness",-5.196,0,0,0.2,0,6,3,0,0,5,4,1,0
"chr16:67612122-67616744","CTCF","IDEL004694","non.cons","4622",FALSE,NA,"non-fitness",-5.196,0,0,0,0,11,11,0,0,9,9,0,0
"chr15:44503424-44503850","CTDSPL2","IDEL000160","Cas12a.exonic","426",FALSE,NA,"non-fitness",-1.9179,0,0,0,0,12,12,0,0,10,10,0,0
"chr15:44503424-44503850","CTDSPL2","IDEL000498","AS","426",FALSE,NA,"non-fitness",-1.9179,0,0,0,0,4,4,0,0,5,5,0,0
"chr15:44484363-44486550","CTDSPL2","IDEL006046","non.cons","2187",FALSE,NA,"non-fitness",-1.9179,0.0833,0.0833,0,0,12,12,1,1,9,9,0,0
"chr5:138917899-138924509","CTNNA1","IDEL002670","Cas12a.exonic","6610",FALSE,NA,"non-fitness",-2.272,0.0833,0,0.2,0,12,8,1,0,10,8,2,0
"chr5:138932959-138933801","CTNNA1","IDEL005712","non.cons","842",FALSE,NA,"non-fitness",-2.272,0,0,0,0,12,12,0,0,10,10,0,0
"chr9:108992068-108992631","CTNNAL1","IDEL001324","Cas12a.exonic","563",FALSE,NA,"non-fitness",-0.2145,0,0,0,0,6,6,0,0,4,4,0,0
"chr9:108965529-108970401","CTNNAL1","IDEL005042","non.cons","4872",FALSE,NA,"non-fitness",-0.2145,0,0,0,0,12,12,0,0,10,10,0,0
"chr11:57762319-57779128","CTNND1","IDEL001988","Cas12a.exonic","16809",FALSE,NA,"non-fitness",-1.0722,0,0,0.1,0,12,10,0,0,10,9,1,0
"chr11:57762319-57779128","CTNND1","IDEL003336","cons.region","16809",FALSE,NA,"non-fitness",-1.0722,0,0,0,0,5,5,0,0,5,5,0,0
"chr11:57794082-57795575","CTNND1","IDEL005257","non.cons","1493",FALSE,NA,"non-fitness",-1.0722,0,0,0,0,10,10,0,0,9,9,0,0
"chrX:16670675-16678361","CTPS2","IDEL002920","Cas12a.exonic","7686",FALSE,NA,"non-fitness",-0.2239,0,0,0,0,6,6,0,0,6,6,0,0
"chrX:16617247-16620276","CTPS2","IDEL005847","non.cons","3029",FALSE,NA,"non-fitness",-0.2239,0.0833,0.0833,0,0,12,12,1,1,10,10,0,0
"chr11:10766491-10767805","CTR9","IDEL000801","Cas12a.exonic","1314",FALSE,NA,"non-fitness",-5.2403,0,0,0,0,11,11,0,0,9,9,0,0
"chr11:10756839-10760172","CTR9","IDEL004587","non.cons","3333",FALSE,NA,"non-fitness",-5.2403,0,0,0.2,0,9,5,0,0,10,8,2,0
"chr2:224497850-224500362","CUL3","IDEL004379","Cas12a.exonic","2512",TRUE,"chr5:224498208-224500029","fitness",7.2047,0.3,0.375,0.1,0,10,8,3,3,10,9,1,0
"chr2:224514773-224535527","CUL3","IDEL004794","non.cons","20754",FALSE,NA,"fitness",7.2047,0.0909,0.0909,0,0,11,11,1,1,10,10,0,0
"chrX:120561454-120574550","CUL4B","IDEL002998","Cas12a.exonic","13096",FALSE,NA,"non-fitness",-1.1923,0.2,0.25,0.2222,0,10,8,2,2,9,7,2,0
"chrX:120561454-120574550","CUL4B","IDEL003931","cons.region","13096",FALSE,NA,"non-fitness",-1.1923,0,0,0.1111,0,12,10,0,0,9,8,1,0
"chrX:120574631-120575405","CUL4B","IDEL005888","non.cons","774",FALSE,NA,"non-fitness",-1.1923,0,0,0,0,12,12,0,0,10,10,0,0
"chr7:102205171-102227365","CUX1","IDEL002783","cons.region","22194",FALSE,NA,"fitness",0.7253,0.0833,0.1,0.1111,0,12,10,1,1,9,8,1,0
"chr7:102205171-102227365","CUX1","IDEL003807","cons.region","22194",FALSE,NA,"fitness",0.7253,0,0,0,0,12,12,0,0,10,10,0,0
"chr7:102195604-102196632","CUX1","IDEL001283","cons.intron","1028",FALSE,NA,"fitness",0.7253,0.1667,0.1111,0.1111,0,12,9,2,1,9,8,1,0
"chr7:102278066-102280036","CUX1","IDEL006167","non.cons","1970",FALSE,NA,"fitness",0.7253,0,0,0,0,10,10,0,0,9,9,0,0
"chr5:64977239-65018158","CWC27","IDEL002628","Cas12a.exonic","40919",FALSE,NA,"non-fitness",-0.1103,0,0,0,0,12,12,0,0,10,10,0,0
"chr5:64783980-64785480","CWC27","IDEL005688","non.cons","1500",FALSE,NA,"non-fitness",-0.1103,0,0,0,0,11,11,0,0,9,9,0,0
"chr5:139649010-139679846","CXXC5","IDEL002673","cons.region","30836",FALSE,NA,"non-fitness",-2.2824,0.1667,0.1667,0,0,12,12,2,2,10,10,0,0
"chr5:139649010-139679846","CXXC5","IDEL003740","cons.region","30836",FALSE,NA,"non-fitness",-2.2824,0.0909,0.0909,0,0,11,11,1,1,10,10,0,0
"chr5:139681448-139682862","CXXC5","IDEL005715","non.cons","1414",FALSE,NA,"non-fitness",-2.2824,0,0,0,0,12,12,0,0,10,10,0,0
"chr5:157323017-157323920","CYFIP2","IDEL001217","cons.region","903",FALSE,NA,"fitness",1.3775,0.0833,0.0833,0,0,12,12,1,1,9,9,0,0
"chr5:157363205-157364525","CYFIP2","IDEL005722","non.cons","1320",FALSE,NA,"fitness",1.3775,0,0,0.1111,0,10,7,0,0,9,8,1,0
"chr8:129871497-129879387","CYRIB","IDEL002849","cons.region","7890",TRUE,"chr8:129877778-129878904","fitness",3.8403,0.4167,0.4,0.1,0,12,10,5,4,10,9,1,0
"chr8:129871374-129871496","CYRIB","IDEL001306","Cas12a.exonic","122",FALSE,NA,"fitness",3.8403,0,0,0.1,0,9,6,0,0,10,9,1,0
"chr8:129852279-129854265","CYRIB","IDEL006082","non.cons","1986",FALSE,NA,"fitness",3.8403,0.1667,0.2857,0.2,0,12,7,2,2,10,8,2,0
"chr19:1422397-1425877","DAZAP1","IDEL001564","Cas12a.exonic","3480",FALSE,NA,"non-fitness",-0.5089,0.1667,0.1667,0,0,12,12,2,2,10,10,0,0
"chr19:1422397-1425877","DAZAP1","IDEL003102","cons.region","3480",FALSE,NA,"non-fitness",-0.5089,0,0,0.1,0,12,9,0,0,10,9,1,0
"chr4:182894606-182914922","DCTD","IDEL002614","cons.region","20316",FALSE,NA,"non-fitness",-0.6644,0.0909,0.125,0.2,0,11,8,1,1,10,8,2,0
"chr4:182894606-182914922","DCTD","IDEL003697","cons.region","20316",FALSE,NA,"non-fitness",-0.6644,0,0,0.2,0,12,6,0,0,10,8,2,0
"chr4:182893128-182894488","DCTD","IDEL001196","Cas12a.exonic","1360",FALSE,NA,"non-fitness",-0.6644,0,0,0.1429,0,10,9,0,0,7,6,1,0
"chr4:182916540-182917286","DCTD","IDEL005677","non.cons","746",FALSE,NA,"non-fitness",-0.6644,0,0,0,0,12,12,0,0,9,9,0,0
"chr1:85360538-85404379","DDAH1","IDEL001808","Cas12a.exonic","43841",FALSE,NA,"",0.6784,0,0,0.1,0,12,9,0,0,10,9,1,0
"chr1:85488391-85494728","DDAH1","IDEL001809","cons.region","6337",FALSE,NA,"",0.6784,0,0,0.125,0,11,8,0,0,8,7,1,0
"chr1:85494762-85496165","DDAH1","IDEL004168","cons.region","1403",FALSE,NA,"",0.6784,0,0,0.1,0,12,10,0,0,10,9,1,0
"chr1:85350535-85351505","DDAH1","IDEL005160","non.cons","970",FALSE,NA,"",0.6784,0,0,0,0,11,11,0,0,8,8,0,0
"chr11:108689063-108691875","DDX10","IDEL001470","Cas12a.exonic","2812",FALSE,NA,"non-fitness",-5.599,0,0,0.1111,0,12,9,0,0,9,8,1,0
"chr11:108689063-108691875","DDX10","IDEL004280","cons.region","2812",FALSE,NA,"non-fitness",-5.599,0.0909,0.0909,0,0,11,11,1,1,10,10,0,0
"chr11:108673528-108675595","DDX10","IDEL005273","non.cons","2067",FALSE,NA,"non-fitness",-5.599,0.0909,0.1111,0.1,0,11,9,1,1,10,9,1,0
"chr22:38489223-38489458","DDX17","IDEL000549","AS","235",FALSE,NA,"non-fitness",-0.0678,0.1,0,0.1,0,10,6,1,0,10,8,1,0
"chr22:38494629-38494802","DDX17","IDEL001611","Cas12a.exonic","173",FALSE,NA,"non-fitness",-0.0678,0,0,0,0,11,11,0,0,9,9,0,0
"chr22:38489459-38492051","DDX17","IDEL003122","cons.intron","2592",FALSE,NA,"non-fitness",-0.0678,0,0,0.1111,0,10,8,0,0,9,8,1,0
"chr22:38488116-38489222","DDX17","IDEL004079","cons.intron","1106",FALSE,NA,"non-fitness",-0.0678,0,0,0.1,0,11,8,0,0,10,8,1,0
"chr22:38488116-38492055","DDX17","IDEL004392","AS","3939",FALSE,NA,"non-fitness",-0.0678,0.25,0.1667,0,0,8,6,2,1,9,7,0,0
"chr22:38488116-38492055","DDX17","IDEL004393","cons.intron","3939",FALSE,NA,"non-fitness",-0.0678,0.0833,0.0833,0,0,12,12,1,1,10,10,0,0
"chr22:38486441-38487872","DDX17","IDEL005966","non.cons","1431",FALSE,NA,"non-fitness",-0.0678,0,0,0.3,0,12,6,0,0,10,7,3,0
"chr9:132618442-132625663","DDX31","IDEL001731","cons.region","7221",FALSE,NA,"non-fitness",-2.426,0,0,0,0,10,10,0,0,9,9,0,0
"chr9:132618442-132625663","DDX31","IDEL003165","cons.region","7221",FALSE,NA,"non-fitness",-2.426,0.0909,0.1111,0.1,0,11,9,1,1,10,9,1,0
"chr9:132630404-132632040","DDX31","IDEL001329","Cas12a.exonic","1636",FALSE,NA,"non-fitness",-2.426,0,0,0,0,12,12,0,0,10,10,0,0
"chr9:132659781-132661207","DDX31","IDEL005842","non.cons","1426",FALSE,NA,"non-fitness",-2.426,0.1667,0.2222,0.1,0,12,9,2,2,10,9,1,0
"chr5:134790106-134790222","DDX46","IDEL000436","AS","116",FALSE,NA,"non-fitness",-3.1593,0.0909,0.0909,0,0,11,11,1,1,9,9,0,0
"chr5:134789265-134790105","DDX46","IDEL004112","cons.intron","840",FALSE,NA,"non-fitness",-3.1593,0.0833,0.125,0.2222,0,12,8,1,1,9,7,2,0
"chr5:134788592-134790469","DDX46","IDEL004439","AS","1877",FALSE,NA,"non-fitness",-3.1593,0,0,0,0,9,7,0,0,8,7,0,0
"chr5:134807942-134811220","DDX46","IDEL004926","non.cons","3278",FALSE,NA,"non-fitness",-3.1593,0,0,0,0,10,10,0,0,10,10,0,0
"chr17:64501057-64501143","DDX5","IDEL000560","AS","86",FALSE,NA,"non-fitness",-1.9361,0,0,0,0,12,12,0,0,10,10,0,0
"chr17:64501144-64502009","DDX5","IDEL004053","cons.intron","865",FALSE,NA,"non-fitness",-1.9361,0,0,0,0,10,10,0,0,9,9,0,0
"chr17:64500774-64502009","DDX5","IDEL004347","cons.intron","1235",FALSE,NA,"non-fitness",-1.9361,0,0,0.1,0,12,10,0,0,10,9,1,0
"chr17:64502550-64502925","DDX5","IDEL005449","non.cons","375",FALSE,NA,"non-fitness",-1.9361,0,0,0,0,6,6,0,0,5,5,0,0
"chr11:8766702-8776191","DENND2B","IDEL001949","cons.region","9489",FALSE,NA,"fitness",1.1275,0.1667,0.1,0.1,0,12,10,2,1,10,9,1,0
"chr11:8871089-8881009","DENND2B","IDEL001950","cons.region","9920",FALSE,NA,"fitness",1.1275,0,0,0,0,11,11,0,0,10,10,0,0
"chr11:8766702-8776191","DENND2B","IDEL003308","cons.region","9489",FALSE,NA,"fitness",1.1275,0,0,0.1,0,12,9,0,0,10,9,1,0
"chr11:8871089-8881009","DENND2B","IDEL003309","cons.region","9920",FALSE,NA,"fitness",1.1275,0.0833,0,0.1,0,12,10,1,0,10,9,1,0
"chr11:8750620-8750700","DENND2B","IDEL000799","Cas12a.exonic","80",FALSE,NA,"fitness",1.1275,0.1667,0.1667,0,0,12,12,2,2,10,10,0,0
"chr11:8717893-8718358","DENND2B","IDEL000800","cons.intron","465",FALSE,NA,"fitness",1.1275,0.1,0.1429,0.1,0,10,7,1,1,10,9,1,0
"chr11:8712736-8713997","DENND2B","IDEL006107","non.cons","1261",FALSE,NA,"fitness",1.1275,0,0,0.1111,0,12,10,0,0,9,8,1,0
"chr12:15957034-15958187","DERA","IDEL000834","Cas12a.exonic","1153",FALSE,NA,"non-fitness",0.1063,0,0,0,0,9,9,0,0,8,8,0,0
"chr12:15962948-15982306","DERA","IDEL002032","cons.region","19358",FALSE,NA,"non-fitness",0.1063,0,0,0.25,0,10,5,0,0,8,6,2,0
"chr12:15982437-16032541","DERA","IDEL002033","cons.region","50104",FALSE,NA,"non-fitness",0.1063,0,0,0.1111,0,11,9,0,0,9,8,1,0
"chr12:15962948-15982306","DERA","IDEL003361","cons.region","19358",FALSE,NA,"non-fitness",0.1063,0.1,0.125,0.1111,0,10,8,1,1,9,8,1,0
"chr12:15982437-16032541","DERA","IDEL003362","cons.region","50104",FALSE,NA,"non-fitness",0.1063,0,0,0.2,0,8,6,0,0,10,8,2,0
"chr12:16032655-16036231","DERA","IDEL001477","cons.intron","3576",FALSE,NA,"non-fitness",0.1063,0,0,0.1,0,12,9,0,0,10,9,1,0
"chr12:15959925-15962812","DERA","IDEL005287","non.cons","2887",FALSE,NA,"non-fitness",0.1063,0.0833,0.0833,0,0,12,12,1,1,10,10,0,0
"chr11:46333488-46345266","DGKZ","IDEL001977","Cas12a.exonic","11778",FALSE,NA,"non-fitness",-1.6893,0,0,0,0,10,10,0,0,8,8,0,0
"chr11:46333488-46345266","DGKZ","IDEL003328","cons.region","11778",FALSE,NA,"non-fitness",-1.6893,0,0,0,0,10,10,0,0,9,9,0,0
"chr11:46377213-46378197","DGKZ","IDEL005252","non.cons","984",FALSE,NA,"non-fitness",-1.6893,0,0,0,0,10,10,0,0,10,10,0,0
"chr5:80649495-80654006","DHFR","IDEL001659","Cas12a.exonic","4511",FALSE,NA,"non-fitness",-0.485,0,0,0,0,6,6,0,0,5,5,0,0
"chr5:80633993-80637882","DHFR","IDEL004910","non.cons","3889",FALSE,NA,"non-fitness",-0.485,0.0833,0.0833,0,0,12,12,1,1,10,10,0,0
"chr14:60156153-60163024","DHRS7","IDEL003413","Cas12a.exonic","6871",FALSE,NA,"non-fitness",-1.6777,0.1111,0.1429,0.1111,0,9,7,1,1,9,8,1,0
"chr14:60154066-60155998","DHRS7","IDEL005349","non.cons","1932",FALSE,NA,"non-fitness",-1.6777,0,0,0.125,0,10,8,0,0,8,7,1,0
"chr4:24537174-24540107","DHX15","IDEL001640","cons.intron","2933",FALSE,NA,"non-fitness",-4.573,0.1667,0.1667,0,0,12,12,2,2,9,9,0,0
"chr4:24537174-24540107","DHX15","IDEL004420","cons.intron","2933",FALSE,NA,"non-fitness",-4.573,0,0,0,0,12,12,0,0,10,10,0,0
"chr4:24543027-24548854","DHX15","IDEL004864","non.cons","5827",FALSE,NA,"non-fitness",-4.573,0,0,0,0,9,9,0,0,9,9,0,0
"chr3:47803213-47805325","DHX30","IDEL001615","Cas12a.exonic","2112",FALSE,NA,"non-fitness",-0.3696,0,0,0.1111,0,10,6,0,0,9,8,1,0
"chr3:47803213-47805325","DHX30","IDEL004398","cons.region","2112",FALSE,NA,"non-fitness",-0.3696,0,0,0.1,0,11,9,0,0,10,9,1,0
"chr3:47843256-47845699","DHX30","IDEL005617","non.cons","2443",FALSE,NA,"non-fitness",-0.3696,0.1667,0.1,0.1111,0,12,10,2,1,9,8,1,0
"chr17:59566109-59566328","DHX40","IDEL000557","AS","219",FALSE,NA,"non-fitness",-2.5856,0,0,0.1,0,12,9,0,0,10,9,1,0
"chr17:59565784-59566626","DHX40","IDEL004345","AS","842",FALSE,NA,"non-fitness",-2.5856,0,0,0,0,7,6,0,0,10,9,0,0
"chr1:182855577-182855713","DHX9","IDEL000596","AS","136",FALSE,NA,"non-fitness",-3.9617,0,0,0.1111,0,11,10,0,0,9,8,1,0
"chr1:182855714-182856531","DHX9","IDEL003974","cons.intron","817",FALSE,NA,"non-fitness",-3.9617,0,0,0,0,10,8,0,0,10,9,0,0
"chr1:182854179-182856531","DHX9","IDEL004250","AS","2352",FALSE,NA,"non-fitness",-3.9617,0,0,0.1,0,11,9,0,0,10,9,1,0
"chr1:182860185-182866443","DHX9","IDEL004550","non.cons","6258",FALSE,NA,"non-fitness",-3.9617,0,0,0,0,12,12,0,0,10,10,0,0
"chrX:154767383-154768268","DKC1","IDEL001375","Cas12a.exonic","885",FALSE,NA,"non-fitness",-4.735,0,0,0,0,3,3,0,0,4,4,0,0
"chrX:154769311-154770758","DKC1","IDEL005905","non.cons","1447",FALSE,NA,"non-fitness",-4.735,0,0,0,0,11,9,0,0,9,8,0,0
"chr3:197260289-197270745","DLG1","IDEL002565","cons.region","10456",FALSE,NA,"non-fitness",-0.025,0.1818,0.1818,0,0,11,11,2,2,9,9,0,0
"chr3:197297854-197298417","DLG1","IDEL001172","Cas12a.exonic","563",FALSE,NA,"non-fitness",-0.025,0,0,0.25,0,4,3,0,0,4,3,1,0
"chr3:197116084-197119408","DLG1","IDEL004859","non.cons","3324",FALSE,NA,"non-fitness",-0.025,0,0,0.1111,0,12,10,0,0,9,8,1,0
"chrX:70456103-70479149","DLG3","IDEL002960","cons.region","23046",FALSE,NA,"non-fitness",-0.3936,0.25,0.2,0.125,0,12,10,3,2,8,7,1,0
"chrX:70479265-70492106","DLG3","IDEL002961","cons.region","12841",FALSE,NA,"non-fitness",-0.3936,0,0,0,0,12,12,0,0,10,10,0,0
