"Event.locus","Target.gene","Event","Event.Type","Span","hit","effectiveDeletion","geneFitness","geneLFC.exonicCas9","fractionTotPairs.doubleX","fractionOkPairs.doubleX","fractionTotPairs.singleX","fractionOkPairs.singleX","totPairs.doubleX","okPairs.doubleX","totPairsDrop.doubleX","okPairsDrop.doubleX","totPairs.singleX","okPairs.singleX","totPairsDrop.singleX","okPairsDrop.singleX"
"chr3:47803213-47805325","DHX30","IDEL004398","Conserved_Patch_within_frag","2112",FALSE,NA,"non-fitness",-1.0725,0,0,0,0,11,11,0,0,10,10,0,0
"chr3:47843256-47845699","DHX30","IDEL005617","non_conserved_intron_control.SF","2443",FALSE,NA,"non-fitness",-1.0725,0,0,0,0,11,11,0,0,9,9,0,0
"chr17:59566109-59566328","DHX40","IDEL000557","AS_deletion_outside","219",FALSE,NA,"non-fitness",-0.9452,0,0,0,0,12,12,0,0,10,10,0,0
"chr17:59565784-59566626","DHX40","IDEL004345","GoldSTD_within_frag","842",FALSE,NA,"non-fitness",-0.9452,0,0,0,0,7,7,0,0,10,10,0,0
"chr1:182855577-182855713","DHX9","IDEL000596","AS_deletion_outside","136",FALSE,NA,"non-fitness",-4.33,0,0,0,0,12,12,0,0,9,9,0,0
"chr1:182855714-182856531","DHX9","IDEL003974","GoldSTD_within_COORD","817",FALSE,NA,"non-fitness",-4.33,0,0,0,0,10,10,0,0,9,9,0,0
"chr1:182854179-182856531","DHX9","IDEL004250","GoldSTD_within_frag","2352",FALSE,NA,"non-fitness",-4.33,0,0,0,0,10,10,0,0,10,10,0,0
"chr1:182860185-182866443","DHX9","IDEL004550","non_conserved_intron_control.SF","6258",FALSE,NA,"non-fitness",-4.33,0,0,0,0,11,11,0,0,10,10,0,0
"chrX:154767383-154768268","DKC1","IDEL001375","GoldSTD_within_COORD","885",FALSE,NA,"non-fitness",-4.968,0,0,0,0,3,3,0,0,4,4,0,0
"chrX:154769311-154770758","DKC1","IDEL005905","non_conserved_intron_control.SF","1447",FALSE,NA,"non-fitness",-4.968,0.0833,0.0833,0,0,12,12,1,1,9,9,0,0
"chr3:197260289-197270745","DLG1","IDEL002565","Conserved_Patch_within_COORD","10456",FALSE,NA,"non-fitness",-0.1508,0.2727,0.125,0.1111,0,11,8,3,1,9,8,1,0
"chr3:197297854-197298417","DLG1","IDEL001172","GoldSTD_within_COORD","563",FALSE,NA,"non-fitness",-0.1508,0,0,0,0,4,4,0,0,5,5,0,0
"chr3:197116084-197119408","DLG1","IDEL004859","non_conserved_intron_control.SF","3324",FALSE,NA,"non-fitness",-0.1508,0.0909,0.0909,0,0,11,11,1,1,9,9,0,0
"chrX:70456103-70479149","DLG3","IDEL002960","Conserved_Patch_within_COORD","23046",FALSE,NA,"non-fitness",-1.8263,0.0833,0.0833,0,0,12,12,1,1,8,8,0,0
"chrX:70479265-70492106","DLG3","IDEL002961","Conserved_Patch_within_COORD","12841",FALSE,NA,"non-fitness",-1.8263,0,0,0,0,12,12,0,0,10,10,0,0
"chrX:70456103-70479149","DLG3","IDEL003906","Conserved_Patch_within_COORD","23046",FALSE,NA,"non-fitness",-1.8263,0.1667,0.1667,0,0,12,12,2,2,9,9,0,0
"chrX:70450784-70451866","DLG3","IDEL001346","GoldSTD_within_COORD","1082",FALSE,NA,"non-fitness",-1.8263,0,0,0,0,11,11,0,0,9,9,0,0
"chrX:70492597-70493374","DLG3","IDEL001347","GoldSTD_within_COORD","777",FALSE,NA,"non-fitness",-1.8263,0.1,0,0.1,0,10,7,1,0,10,9,1,0
"chrX:70445559-70448579","DLG3","IDEL001738","GoldSTD_within_COORD","3020",FALSE,NA,"non-fitness",-1.8263,0,0,0,0,12,12,0,0,10,10,0,0
"chrX:70500990-70502162","DLG3","IDEL005948","non_conserved_intron_control.UB","1172",FALSE,NA,"non-fitness",-1.8263,0,0,0.1,0,12,10,0,0,10,9,1,0
"chr17:7213831-7217116","DLG4","IDEL001533","GoldSTD_within_COORD","3285",FALSE,NA,"non-fitness",-0.3538,0,0,0,0,12,12,0,0,10,10,0,0
"chr17:7213831-7217116","DLG4","IDEL003086","GoldSTD_within_COORD","3285",FALSE,NA,"non-fitness",-0.3538,0,0,0.2,0,12,8,0,0,10,8,2,0
"chr17:7194496-7196219","DLG4","IDEL005408","non_conserved_intron_control.SF","1723",FALSE,NA,"non-fitness",-0.3538,0,0,0,0,12,12,0,0,8,8,0,0
"chr20:36499677-36500198","DLGAP4","IDEL001113","GoldSTD_within_COORD","521",FALSE,NA,"non-fitness",-0.9802,0,0,0,0,6,6,0,0,5,5,0,0
"chr20:36461511-36496704","DLGAP4","IDEL005105","non_conserved_intron_control.UB","35193",FALSE,NA,"non-fitness",-0.9802,0,0,0,0,12,12,0,0,9,9,0,0
"chr7:741466-754388","DNAAF5","IDEL002744","Conserved_Patch_within_COORD","12922",FALSE,NA,"non-fitness",-1.7523,0.3333,0.3333,0,0,3,3,1,1,4,4,0,0
"chr7:775163-779952","DNAAF5","IDEL004970","non_conserved_intron_control.SF","4789",FALSE,NA,"non-fitness",-1.7523,0,0,0,0,12,12,0,0,10,10,0,0
"chrX:107213029-107216670","DNAAF6","IDEL001741","Conserved_Patch_within_COORD","3641",FALSE,NA,"fitness",0.4914,0.0833,0.0833,0,0,12,12,1,1,9,9,0,0
"chrX:107222842-107238921","DNAAF6","IDEL002977","Conserved_Patch_within_COORD","16079",FALSE,NA,"fitness",0.4914,0.0833,0.0833,0,0,12,12,1,1,10,10,0,0
"chrX:107206691-107207147","DNAAF6","IDEL005877","non_conserved_intron_control.SF","456",FALSE,NA,"fitness",0.4914,0,0,0,0,10,10,0,0,10,10,0,0
"chr10:21920964-21928505","DNAJC1","IDEL001896","Conserved_Patch_within_COORD","7541",FALSE,NA,"non-fitness",-0.5992,0.0909,0.0909,0,0,11,11,1,1,9,9,0,0
"chr10:21918873-21919831","DNAJC1","IDEL000768","GoldSTD_within_COORD","958",FALSE,NA,"non-fitness",-0.5992,0,0,0,0,12,12,0,0,9,9,0,0
"chr10:21919930-21920797","DNAJC1","IDEL000769","GoldSTD_within_COORD","867",FALSE,NA,"non-fitness",-0.5992,0.0909,0.0909,0,0,11,11,1,1,9,9,0,0
"chr10:21904613-21918778","DNAJC1","IDEL004560","non_conserved_intron_control.SF","14165",FALSE,NA,"non-fitness",-0.5992,0,0,0,0,10,10,0,0,10,10,0,0
"chr3:132483578-132484587","DNAJC13","IDEL004406","Conserved_Patch_within_frag","1009",FALSE,NA,"non-fitness",-0.0975,0,0,0,0,11,11,0,0,10,10,0,0
"chr12:32705864-32706689","DNM1L","IDEL000837","Conserved_Patch_within_COORD","825",FALSE,NA,"non-fitness",-3.7083,0,0,0.1111,0,11,8,0,0,9,8,1,0
"chr12:32722634-32731013","DNM1L","IDEL003061","GoldSTD_within_COORD","8379",FALSE,NA,"non-fitness",-3.7083,0,0,0,0,4,4,0,0,4,4,0,0
"chr12:32733808-32737104","DNM1L","IDEL004621","non_conserved_intron_control.SF","3296",FALSE,NA,"non-fitness",-3.7083,0,0,0,0,12,12,0,0,10,10,0,0
"chr2:224982428-224983803","DOCK10","IDEL001103","GoldSTD_within_COORD","1375",FALSE,NA,"",0.2846,0.0909,0.0909,0,0,11,11,1,1,9,9,0,0
"chr2:224819530-224823500","DOCK10","IDEL004795","non_conserved_intron_control.SF","3970",FALSE,NA,"",0.2846,0,0,0,0,12,12,0,0,10,10,0,0
"chr13:98808676-98809121","DOCK9","IDEL004017","GoldSTD_within_COORD","445",TRUE,"chr21:98808777-98809019","",0.2342,0.3333,0.3333,0,0,6,6,2,2,4,4,0,0
"chr13:98903113-98904631","DOCK9","IDEL005954","non_conserved_intron_control.UB","1518",FALSE,NA,"",0.2342,0,0,0,0,11,11,0,0,9,9,0,0
"chr10:101594739-101600737","DPCD","IDEL001447","GoldSTD_within_COORD","5998",FALSE,NA,"non-fitness",0.0985,0,0,0,0,9,9,0,0,10,10,0,0
"chr10:101594739-101600737","DPCD","IDEL003049","GoldSTD_within_COORD","5998",FALSE,NA,"non-fitness",0.0985,0,0,0.1,0,12,10,0,0,10,9,1,0
"chr10:101588401-101594657","DPCD","IDEL004575","non_conserved_intron_control.SF","6256",FALSE,NA,"non-fitness",0.0985,0,0,0,0,9,9,0,0,10,10,0,0
"chr15:35373609-35381821","DPH6","IDEL002173","Conserved_Patch_within_COORD","8212",FALSE,NA,"non-fitness",-0.9664,0,0,0.1111,0,11,9,0,0,9,8,1,0
"chr15:35454821-35490077","DPH6","IDEL002174","Conserved_Patch_within_COORD","35256",FALSE,NA,"non-fitness",-0.9664,0,0,0,0,9,9,0,0,8,8,0,0
"chr15:35490198-35518993","DPH6","IDEL002175","Conserved_Patch_within_COORD","28795",FALSE,NA,"non-fitness",-0.9664,0,0,0,0,11,11,0,0,10,10,0,0
"chr15:35373609-35381821","DPH6","IDEL003428","Conserved_Patch_within_COORD","8212",FALSE,NA,"non-fitness",-0.9664,0.0833,0.0833,0,0,12,12,1,1,10,10,0,0
"chr15:35542508-35546118","DPH6","IDEL004668","non_conserved_intron_control.SF","3610",FALSE,NA,"non-fitness",-0.9664,0,0,0,0,12,12,0,0,10,10,0,0
"chr5:31472233-31483553","DROSHA","IDEL002617","Conserved_Patch_within_COORD","11320",FALSE,NA,"non-fitness",-0.8555,0,0,0,0,11,11,0,0,9,9,0,0
"chr5:31472233-31483553","DROSHA","IDEL003700","Conserved_Patch_within_COORD","11320",FALSE,NA,"non-fitness",-0.8555,0,0,0,0,12,12,0,0,10,10,0,0
"chr5:31530925-31531449","DROSHA","IDEL005679","non_conserved_intron_control.SF","524",FALSE,NA,"non-fitness",-0.8555,0,0,0,0,9,9,0,0,8,8,0,0
"chr6:56464685-56464756","DST","IDEL000611","AS_deletion_outside","71",FALSE,NA,"non-fitness",-0.3831,0,0,0.1,0,12,10,0,0,10,9,1,0
"chr6:56703711-56703746","DST","IDEL000612","AS_deletion_outside","35",FALSE,NA,"non-fitness",-0.3831,0,0,0,0,12,12,0,0,10,10,0,0
"chr6:56603205-56603420","DST","IDEL000666","AS_deletion_outside","215",FALSE,NA,"non-fitness",-0.3831,0,0,0,0,11,11,0,0,9,9,0,0
"chr6:56603564-56603713","DST","IDEL000667","AS_deletion_outside","149",FALSE,NA,"non-fitness",-0.3831,0,0,0,0,12,12,0,0,10,10,0,0
"chr6:56703747-56704279","DST","IDEL004122","Conserved_Patch_within_COORD","532",FALSE,NA,"non-fitness",-0.3831,0,0,0,0,4,4,0,0,6,6,0,0
"chr6:56701966-56704279","DST","IDEL004458","Conserved_Patch_within_frag","2313",FALSE,NA,"non-fitness",-0.3831,0,0,0,0,12,12,0,0,10,10,0,0
"chr6:56463765-56464684","DST","IDEL001237","GoldSTD_within_COORD","919",FALSE,NA,"non-fitness",-0.3831,0,0,0,0,10,10,0,0,10,10,0,0
"chr6:56609345-56610426","DST","IDEL001239","GoldSTD_within_COORD","1081",FALSE,NA,"non-fitness",-0.3831,0,0,0,0,10,10,0,0,10,10,0,0
"chr6:56594194-56597739","DST","IDEL004946","non_conserved_intron_control.SF","3545",FALSE,NA,"non-fitness",-0.3831,0,0,0,0,12,12,0,0,10,10,0,0
"chr20:17592064-17600737","DSTN","IDEL003591","Conserved_Patch_within_COORD","8673",FALSE,NA,"non-fitness",-0.4053,0,0,0,0,8,8,0,0,10,10,0,0
"chr20:17601046-17604554","DSTN","IDEL004799","non_conserved_intron_control.SF","3508",FALSE,NA,"non-fitness",-0.4053,0,0,0,0,12,12,0,0,9,9,0,0
"chr12:89349562-89350586","DUSP6","IDEL000879","GoldSTD_within_COORD","1024",FALSE,NA,"non-fitness",-0.2432,0,0,0,0,9,9,0,0,10,10,0,0
"chr12:89351026-89351639","DUSP6","IDEL005317","non_conserved_intron_control.SF","613",FALSE,NA,"non-fitness",-0.2432,0.1667,0.1667,0,0,6,6,1,1,5,5,0,0
"chr18:49093335-49097401","DYM","IDEL001561","Conserved_Patch_within_COORD","4066",FALSE,NA,"fitness",0.3915,0,0,0.1111,0,12,9,0,0,9,8,1,0
"chr18:49282176-49286433","DYM","IDEL004720","non_conserved_intron_control.SF","4257",FALSE,NA,"fitness",0.3915,0.2727,0.2727,0,0,11,11,3,3,9,9,0,0
"chr2:171726917-171727820","DYNC1I2","IDEL001081","GoldSTD_within_COORD","903",FALSE,NA,"non-fitness",-3.691,0.1,0,0.1,0,10,8,1,0,10,9,1,0
"chr2:171728851-171729708","DYNC1I2","IDEL001082","GoldSTD_within_COORD","857",FALSE,NA,"non-fitness",-3.691,0,0,0,0,11,11,0,0,10,10,0,0
"chr2:171715444-171725617","DYNC1I2","IDEL001585","GoldSTD_within_COORD","10173",FALSE,NA,"non-fitness",-3.691,0.1,0.1,0,0,10,10,1,1,8,8,0,0
"chr2:171715444-171725617","DYNC1I2","IDEL003109","GoldSTD_within_COORD","10173",FALSE,NA,"non-fitness",-3.691,0,0,0,0,11,11,0,0,9,9,0,0
"chr2:171690264-171692776","DYNC1I2","IDEL005539","non_conserved_intron_control.SF","2512",FALSE,NA,"non-fitness",-3.691,0,0,0,0,11,11,0,0,10,10,0,0
"chr2:71556072-71561751","DYSF","IDEL006592","Conserved_Patch_within_COORD","5679",FALSE,NA,"non-fitness",-0.0323,0,0,0,0,10,10,0,0,9,9,0,0
"chr2:71590289-71598563","DYSF","IDEL006593","Conserved_Patch_within_COORD","8274",FALSE,NA,"non-fitness",-0.0323,0,0,0,0,11,11,0,0,9,9,0,0
"chr2:71602806-71608575","DYSF","IDEL006594","Conserved_Patch_within_COORD","5769",FALSE,NA,"non-fitness",-0.0323,0,0,0,0,12,12,0,0,10,10,0,0
"chr2:71620610-71643964","DYSF","IDEL006595","Conserved_Patch_within_COORD","23354",FALSE,NA,"non-fitness",-0.0323,0.0833,0.1,0.1111,0,12,10,1,1,9,8,1,0
"chr2:71644064-71656161","DYSF","IDEL006596","Conserved_Patch_within_COORD","12097",FALSE,NA,"non-fitness",-0.0323,0,0,0,0,10,10,0,0,10,10,0,0
"chr2:71590289-71598563","DYSF","IDEL006919","Conserved_Patch_within_COORD","8274",FALSE,NA,"non-fitness",-0.0323,0,0,0,0,12,12,0,0,10,10,0,0
"chr2:71602806-71608575","DYSF","IDEL006920","Conserved_Patch_within_COORD","5769",FALSE,NA,"non-fitness",-0.0323,0,0,0,0,12,12,0,0,10,10,0,0
"chr2:71644064-71656161","DYSF","IDEL006921","Conserved_Patch_within_COORD","12097",FALSE,NA,"non-fitness",-0.0323,0,0,0.1,0,11,10,0,0,10,9,1,0
"chr2:71611627-71612640","DYSF","IDEL006298","GoldSTD_within_COORD","1013",FALSE,NA,"non-fitness",-0.0323,0,0,0,0,11,11,0,0,10,10,0,0
"chr2:71528402-71535020","DYSF","IDEL007099","non_conserved_intron_control.SF","6618",FALSE,NA,"non-fitness",-0.0323,0,0,0,0,12,12,0,0,8,8,0,0
"chr6:20402626-20403678","E2F3","IDEL001227","GoldSTD_within_COORD","1052",FALSE,NA,"non-fitness",-0.2181,0,0,0,0,10,10,0,0,10,10,0,0
"chr6:20488249-20490166","E2F3","IDEL005736","non_conserved_intron_control.SF","1917",FALSE,NA,"non-fitness",-0.2181,0,0,0,0,11,11,0,0,8,8,0,0
"chr11:19240946-19241406","E2F8","IDEL000803","GoldSTD_within_COORD","460",FALSE,NA,"fitness",0.4725,0.125,0,0.1111,0,8,7,1,0,9,8,1,0
"chr11:19235059-19237313","E2F8","IDEL005242","non_conserved_intron_control.SF","2254",FALSE,NA,"fitness",0.4725,0,0,0.1111,0,10,8,0,0,9,8,1,0
"chr12:92857486-92864859","EEA1","IDEL001489","GoldSTD_within_COORD","7373",FALSE,NA,"non-fitness",-0.4874,0.1,0.1,0,0,10,10,1,1,10,10,0,0
"chr12:92832851-92842464","EEA1","IDEL004632","non_conserved_intron_control.SF","9613",FALSE,NA,"non-fitness",-0.4874,0.1818,0.1818,0,0,11,11,2,2,8,8,0,0
"chr6:8064390-8073359","EEF1E1-BLOC1S5","IDEL002685","Conserved_Patch_within_COORD","8969",FALSE,NA,"fitness",0.3416,0,0,0,0,12,12,0,0,9,9,0,0
"chr6:8062617-8064263","EEF1E1-BLOC1S5","IDEL005732","non_conserved_intron_control.SF","1646",FALSE,NA,"fitness",0.3416,0,0,0.1111,0,12,10,0,0,9,8,1,0
"chr3:128153915-128217867","EEFSEC","IDEL002543","Conserved_Patch_within_COORD","63952",FALSE,NA,"non-fitness",-6.1,0,0,0,0,12,12,0,0,9,9,0,0
"chr3:128153915-128217867","EEFSEC","IDEL003660","Conserved_Patch_within_COORD","63952",FALSE,NA,"non-fitness",-6.1,0,0,0,0,11,11,0,0,10,10,0,0
"chr3:128262225-128264615","EEFSEC","IDEL005635","non_conserved_intron_control.SF","2390",FALSE,NA,"non-fitness",-6.1,0,0,0,0,12,12,0,0,10,10,0,0
"chr1:46683426-46684490","EFCAB14","IDEL000708","GoldSTD_within_COORD","1064",FALSE,NA,"non-fitness",-0.6078,0,0,0,0,12,12,0,0,10,10,0,0
"chr1:46688545-46689586","EFCAB14","IDEL000709","GoldSTD_within_COORD","1041",FALSE,NA,"non-fitness",-0.6078,0.1,0.1,0,0,10,10,1,1,10,10,0,0
"chr1:46689692-46691826","EFCAB14","IDEL005146","non_conserved_intron_control.SF","2134",FALSE,NA,"non-fitness",-0.6078,0,0,0,0,12,12,0,0,10,10,0,0
"chr2:55881735-55917664","EFEMP1","IDEL002356","Conserved_Patch_within_COORD","35929",FALSE,NA,"non-fitness",0.1124,0,0,0,0,11,11,0,0,10,10,0,0
"chr2:55881735-55917664","EFEMP1","IDEL003537","Conserved_Patch_within_COORD","35929",FALSE,NA,"non-fitness",0.1124,0,0,0,0,10,10,0,0,9,9,0,0
"chr2:55876743-55877745","EFEMP1","IDEL001053","GoldSTD_within_COORD","1002",FALSE,NA,"non-fitness",0.1124,0,0,0.1,0,12,9,0,0,10,9,1,0
"chr2:55875066-55876622","EFEMP1","IDEL005510","non_conserved_intron_control.SF","1556",FALSE,NA,"non-fitness",0.1124,0,0,0,0,10,10,0,0,8,8,0,0
"chr5:107381377-107387233","EFNA5","IDEL002644","Conserved_Patch_within_COORD","5856",FALSE,NA,"non-fitness",-0.741,0,0,0,0,6,6,0,0,4,4,0,0
"chr5:107387772-107427216","EFNA5","IDEL002645","Conserved_Patch_within_COORD","39444",FALSE,NA,"non-fitness",-0.741,0,0,0,0,9,9,0,0,8,8,0,0
"chr5:107427515-107670488","EFNA5","IDEL002646","Conserved_Patch_within_COORD","242973",FALSE,NA,"non-fitness",-0.741,0.1,0.1,0,0,10,10,1,1,9,9,0,0
"chr5:107381377-107387233","EFNA5","IDEL003719","Conserved_Patch_within_COORD","5856",FALSE,NA,"non-fitness",-0.741,0,0,0,0,11,11,0,0,9,9,0,0
"chr5:107427515-107670488","EFNA5","IDEL003720","Conserved_Patch_within_COORD","242973",FALSE,NA,"non-fitness",-0.741,0,0,0,0,12,12,0,0,10,10,0,0
"chr5:107387316-107387705","EFNA5","IDEL004109","GoldSTD_within_COORD","389",FALSE,NA,"non-fitness",-0.741,0,0,0.1111,0,7,4,0,0,9,8,1,0
"chrX:68829905-68838616","EFNB1","IDEL001737","Conserved_Patch_within_COORD","8711",FALSE,NA,"non-fitness",-0.6593,0,0,0,0,11,11,0,0,10,10,0,0
"chrX:68829905-68838616","EFNB1","IDEL003168","Conserved_Patch_within_COORD","8711",FALSE,NA,"non-fitness",-0.6593,0.0833,0.1,0.1,0,12,10,1,1,10,9,1,0
"chrX:68838895-68839663","EFNB1","IDEL005860","non_conserved_intron_control.SF","768",FALSE,NA,"non-fitness",-0.6593,0,0,0.1,0,11,9,0,0,10,9,1,0
"chr13:106493429-106494880","EFNB2","IDEL000905","Conserved_Patch_within_COORD","1451",FALSE,NA,"non-fitness",-0.1745,0.1667,0.2,0.1111,0,12,10,2,2,9,8,1,0
"chr13:106512813-106534842","EFNB2","IDEL002125","Conserved_Patch_within_COORD","22029",FALSE,NA,"non-fitness",-0.1745,0.0833,0.0833,0,0,12,12,1,1,8,8,0,0
"chr13:106512813-106534842","EFNB2","IDEL003405","Conserved_Patch_within_COORD","22029",FALSE,NA,"non-fitness",-0.1745,0,0,0,0,12,12,0,0,10,10,0,0
"chr13:106494995-106495747","EFNB2","IDEL000906","GoldSTD_within_COORD","752",FALSE,NA,"non-fitness",-0.1745,0,0,0,0,12,12,0,0,9,9,0,0
"chr13:106495841-106512528","EFNB2","IDEL004651","non_conserved_intron_control.SF","16687",FALSE,NA,"non-fitness",-0.1745,0,0,0,0,12,12,0,0,10,10,0,0
"chr17:7705721-7707957","EFNB3","IDEL001536","Conserved_Patch_within_COORD","2236",FALSE,NA,"non-fitness",-0.4655,0,0,0,0,12,12,0,0,9,9,0,0
"chr17:7705721-7707957","EFNB3","IDEL004332","Conserved_Patch_within_frag","2236",FALSE,NA,"non-fitness",-0.4655,0,0,0,0,11,11,0,0,8,8,0,0
"chr17:7708740-7709166","EFNB3","IDEL004040","GoldSTD_within_COORD","426",FALSE,NA,"non-fitness",-0.4655,0,0,0,0,6,6,0,0,5,5,0,0
"chr8:131905331-131938224","EFR3A","IDEL002850","Conserved_Patch_within_COORD","32893",FALSE,NA,"",0.2827,0.0909,0.125,0.1,0,11,8,1,1,10,9,1,0
"chr8:131970644-131976026","EFR3A","IDEL005016","non_conserved_intron_control.SF","5382",FALSE,NA,"",0.2827,0.0833,0.0833,0,0,12,12,1,1,10,10,0,0
"chr2:37147823-37148856","EIF2AK2","IDEL004368","GoldSTD_within_frag","1033",FALSE,NA,"",0.1796,0,0,0,0,6,6,0,0,5,5,0,0
"chr2:37114860-37119958","EIF2AK2","IDEL004744","non_conserved_intron_control.SF","5098",FALSE,NA,"",0.1796,0.0833,0.1,0.1111,0,12,10,1,1,9,8,1,0
"chr15:39949269-39953903","EIF2AK4","IDEL001512","GoldSTD_within_COORD","4634",FALSE,NA,"non-fitness",-0.9455,0,0,0,0,12,12,0,0,9,9,0,0
"chr15:39978148-39985804","EIF2AK4","IDEL001513","GoldSTD_within_COORD","7656",FALSE,NA,"non-fitness",-0.9455,0,0,0,0,11,11,0,0,9,9,0,0
"chr15:39978148-39985804","EIF2AK4","IDEL003079","GoldSTD_within_COORD","7656",FALSE,NA,"non-fitness",-0.9455,0,0,0,0,9,9,0,0,9,9,0,0
"chr15:39992849-39996963","EIF2AK4","IDEL004669","non_conserved_intron_control.SF","4114",FALSE,NA,"non-fitness",-0.9455,0,0,0,0,11,11,0,0,10,10,0,0
"chr1:44941666-44969977","EIF2B3","IDEL001788","Conserved_Patch_within_COORD","28311",FALSE,NA,"non-fitness",-3.7517,0,0,0,0,11,11,0,0,9,9,0,0
"chr1:44851004-44857702","EIF2B3","IDEL004524","non_conserved_intron_control.SF","6698",FALSE,NA,"non-fitness",-3.7517,0,0,0,0,12,12,0,0,10,10,0,0
"chr10:119060845-119061223","EIF3A","IDEL003994","GoldSTD_within_COORD","378",FALSE,NA,"non-fitness",-3.9137,0,0,0,0,5,5,0,0,5,5,0,0
"chr10:119042773-119044053","EIF3A","IDEL005985","non_conserved_intron_control.UB","1280",FALSE,NA,"non-fitness",-3.9137,0,0,0,0,3,3,0,0,5,5,0,0
"chr8:108229196-108233624","EIF3E","IDEL002842","Conserved_Patch_within_COORD","4428",FALSE,NA,"non-fitness",-2.1117,0,0,0.1,0,12,9,0,0,10,9,1,0
"chr8:108214717-108216410","EIF3E","IDEL005813","non_conserved_intron_control.SF","1693",FALSE,NA,"non-fitness",-2.1117,0.0833,0.0833,0,0,12,12,1,1,9,9,0,0
"chr8:116756020-116765514","EIF3H","IDEL002846","Conserved_Patch_within_COORD","9494",FALSE,NA,"non-fitness",-2.467,0.0833,0.0833,0,0,12,12,1,1,9,9,0,0
"chr8:116657315-116658812","EIF3H","IDEL001305","GoldSTD_within_COORD","1497",FALSE,NA,"non-fitness",-2.467,0,0,0,0,12,12,0,0,10,10,0,0
"chr8:116645104-116646470","EIF3H","IDEL006073","non_conserved_intron_control.UB","1366",TRUE,"chr8:116645321-116646106","non-fitness",-2.467,0.4,0.375,0.1111,0,10,8,4,3,9,8,1,0
"chr11:32596048-32600688","EIF3M","IDEL001462","Conserved_Patch_within_COORD","4640",FALSE,NA,"non-fitness",-2.9717,0.1,0.1,0,0,10,10,1,1,10,10,0,0
"chr11:32587145-32588593","EIF3M","IDEL006078","non_conserved_intron_control.UB","1448",FALSE,NA,"non-fitness",-2.9717,0,0,0,0,11,11,0,0,10,10,0,0
"chr3:186788310-186788420","EIF4A2","IDEL000449","AS_deletion_outside","110",FALSE,NA,"non-fitness",-0.9599,0,0,0,0,10,10,0,0,9,9,0,0
"chr3:186786646-186787126","EIF4A2","IDEL001170","GoldSTD_within_COORD","480",FALSE,NA,"non-fitness",-0.9599,0,0,0,0,9,9,0,0,10,10,0,0
"chr3:186788421-186789124","EIF4A2","IDEL004093","GoldSTD_within_COORD","703",FALSE,NA,"non-fitness",-0.9599,0,0,0.1,0,10,8,0,0,10,9,1,0
"chr3:186787883-186789124","EIF4A2","IDEL004416","GoldSTD_within_frag","1241",FALSE,NA,"non-fitness",-0.9599,0,0,0,0,10,8,0,0,10,9,0,0
"chr3:186783640-186784431","EIF4A2","IDEL005646","non_conserved_intron_control.SF","791",FALSE,NA,"non-fitness",-0.9599,0,0,0,0,12,12,0,0,8,8,0,0
"chr3:71728624-71729073","EIF4E3","IDEL004084","GoldSTD_within_COORD","449",FALSE,NA,"non-fitness",-0.521,0,0,0.1,0,8,7,0,0,10,9,1,0
"chr3:71693942-71696459","EIF4E3","IDEL006098","non_conserved_intron_control.UB","2517",FALSE,NA,"non-fitness",-0.521,0.0833,0.0833,0,0,12,12,1,1,9,9,0,0
"chr1:21174738-21176174","EIF4G3","IDEL000681","GoldSTD_within_COORD","1436",FALSE,NA,"non-fitness",0.0258,0.0833,0.0833,0,0,12,12,1,1,10,10,0,0
"chr1:20997634-21001198","EIF4G3","IDEL001390","GoldSTD_within_COORD","3564",FALSE,NA,"non-fitness",0.0258,0,0,0,0,11,11,0,0,9,9,0,0
"chr1:20980449-20981047","EIF4G3","IDEL005940","non_conserved_intron_control.UB","598",FALSE,NA,"non-fitness",0.0258,0.2727,0,0.1111,0,11,8,3,0,9,8,1,0
"chr17:7308576-7309596","EIF5A","IDEL000969","GoldSTD_within_COORD","1020",FALSE,NA,"non-fitness",-2.968,0,0,0,0,10,10,0,0,9,9,0,0
"chr17:7309801-7311017","EIF5A","IDEL006185","non_conserved_intron_control.UB","1216",FALSE,NA,"non-fitness",-2.968,0,0,0,0,12,12,0,0,9,9,0,0
"chr4:139073568-139084131","ELF2","IDEL002601","Conserved_Patch_within_COORD","10563",FALSE,NA,"fitness",0.4725,0,0,0,0,12,12,0,0,10,10,0,0
"chr4:139073568-139084131","ELF2","IDEL003691","Conserved_Patch_within_COORD","10563",FALSE,NA,"fitness",0.4725,0,0,0,0,10,10,0,0,10,10,0,0
"chr4:139062058-139067682","ELF2","IDEL004883","non_conserved_intron_control.SF","5624",FALSE,NA,"fitness",0.4725,0,0,0.1,0,12,9,0,0,10,9,1,0
"chrX:130081540-130110324","ELF4","IDEL003005","Conserved_Patch_within_COORD","28784",FALSE,NA,"non-fitness",-0.1666,0,0,0.1,0,12,10,0,0,10,9,1,0
"chrX:130081540-130110324","ELF4","IDEL003934","Conserved_Patch_within_COORD","28784",FALSE,NA,"non-fitness",-0.1666,0.0833,0,0.1,0,12,10,1,0,10,9,1,0
"chrX:130069678-130071039","ELF4","IDEL005895","non_conserved_intron_control.SF","1361",FALSE,NA,"non-fitness",-0.1666,0,0,0,0,11,11,0,0,10,10,0,0
